usage_id,customer_id,monthly_logins,active_users,monthly_sessions,feature_adoption_rate,usage_change_pct,days_since_last_login,onboarding_completion,number_of_integrations
70487,10487,59,22,86,69.0,-34.0,8,60.4,2
70488,10488,9,6,7,59.4,-15.8,0,100.0,3
70489,10489,94,27,119,58.5,-6.1,24,63.5,2
70490,10490,182,34,167,68.6,24.2,13,67.4,4
70491,10491,57,14,64,34.8,7.8,49,100.0,4
70492,10492,31,8,27,66.0,-19.1,6,60.3,3
70493,10493,68,14,55,34.2,-18.9,24,100.0,2
70494,10494,45,21,51,67.7,39.0,55,65.7,2
70495,10495,29,10,40,45.1,-16.4,23,47.0,4
70496,10496,19,8,28,67.6,-14.5,28,94.6,4
70497,10497,12,4,16,86.8,-31.5,32,70.9,4
70498,10498,9,5,8,49.7,-3.9,20,68.7,1
70499,10499,129,41,156,74.7,-2.6,14,94.7,3
70500,10500,25,12,20,61.9,-3.0,30,60.5,2
70501,10501,52,13,54,78.5,-28.9,41,72.0,4
70502,10502,58,17,48,57.3,-49.8,23,76.2,3
70503,10503,29,7,38,76.0,5.0,19,69.0,4
70504,10504,59,18,48,77.4,1.8,48,60.0,5
70505,10505,56,14,72,66.4,-5.4,15,93.3,3
70506,10506,11,6,9,5.0,15.5,30,59.9,0
70507,10507,82,38,93,73.2,22.1,22,81.3,4
70508,10508,81,15,70,56.7,38.1,43,71.9,3
70509,10509,117,24,96,52.4,-46.1,18,83.2,3
70510,10510,97,26,102,34.6,7.8,23,100.0,1
70511,10511,27,5,40,29.5,-32.2,0,100.0,3
70512,10512,20,12,15,71.1,41.8,22,72.6,1
70513,10513,249,46,263,46.5,50.6,12,77.3,0
70514,10514,47,27,36,34.4,55.3,2,98.8,4
70515,10515,33,8,30,56.1,-40.5,17,67.9,1
70516,10516,38,10,35,66.7,37.4,43,82.1,2
70517,10517,75,15,83,67.8,-24.3,8,100.0,4
70518,10518,65,17,86,63.6,12.7,32,100.0,4
70519,10519,50,21,48,49.5,-22.2,7,57.1,2
70520,10520,45,19,60,100.0,-20.1,0,79.1,3
70521,10521,133,30,95,44.7,4.2,27,93.0,5
70522,10522,68,14,51,64.8,55.1,33,39.8,1
70523,10523,52,15,43,42.0,11.4,36,86.3,2
70524,10524,213,45,225,57.8,0.5,42,100.0,2
70525,10525,87,41,87,43.0,-10.7,29,100.0,3
70526,10526,29,8,37,33.4,-12.7,11,95.9,1
70527,10527,51,15,76,59.1,7.8,0,71.7,1
70528,10528,120,25,161,87.7,59.5,12,59.0,2
70529,10529,36,7,49,78.3,-46.6,47,100.0,1
70530,10530,37,19,55,34.4,-39.6,4,74.5,2
70531,10531,107,28,115,40.5,27.7,6,61.0,0
70532,10532,32,10,47,90.8,11.7,0,100.0,3
70533,10533,37,11,43,83.1,1.8,18,100.0,0
70534,10534,53,11,66,54.2,-52.5,37,68.7,2
70535,10535,84,20,61,94.5,-11.2,66,83.6,2
70536,10536,134,38,144,60.6,35.6,0,78.5,5
70537,10537,112,30,166,58.4,-13.6,0,61.3,3
70538,10538,39,8,56,40.2,-11.0,49,63.4,4
70539,10539,145,30,146,41.2,4.2,18,29.2,4
70540,10540,34,12,39,77.8,-9.0,11,100.0,2
70541,10541,45,23,62,27.1,5.9,0,57.8,1
70542,10542,32,15,30,75.9,-38.5,33,56.7,3
70543,10543,14,5,12,69.0,29.7,13,67.3,2
70544,10544,59,11,48,72.1,19.3,28,49.4,2
70545,10545,84,16,67,35.0,-6.6,7,66.3,4
70546,10546,51,10,72,40.8,-39.2,8,100.0,1
70547,10547,26,7,30,52.0,-34.1,20,91.8,3
70548,10548,84,24,95,39.8,-2.7,19,76.2,2
70549,10549,32,13,27,95.3,8.3,12,76.6,5
70550,10550,29,7,30,58.1,-7.9,20,92.6,5
70551,10551,65,13,97,49.4,-26.1,35,67.3,1
70552,10552,199,41,216,82.7,-0.1,0,69.6,4
70553,10553,91,20,68,84.2,29.7,2,76.8,5
70554,10554,22,9,22,17.7,-3.1,18,95.3,3
70555,10555,84,22,62,24.3,-21.2,24,86.7,2
70556,10556,38,16,46,53.0,-11.8,21,100.0,4
70557,10557,28,6,29,34.7,37.6,15,65.1,4
70558,10558,140,27,115,60.4,12.4,19,61.5,6
70559,10559,100,19,138,88.0,-9.8,11,76.1,3
70560,10560,73,14,86,73.9,-0.8,49,93.5,1
70561,10561,29,11,32,73.9,11.1,32,44.7,4
70562,10562,47,20,63,98.7,18.3,0,85.3,3
70563,10563,26,14,30,49.9,-1.4,20,100.0,2
70564,10564,45,10,34,46.1,-11.7,52,75.9,4
70565,10565,86,16,78,58.1,8.6,7,84.4,5
70566,10566,43,22,50,56.5,-3.4,31,99.1,3
70567,10567,10,3,8,66.9,-23.1,40,73.0,0
70568,10568,31,12,28,40.2,-1.9,0,76.6,2
70569,10569,44,10,52,72.9,-21.3,3,67.3,1
70570,10570,45,9,65,40.5,-24.6,17,75.8,1
70571,10571,29,10,37,76.6,-10.7,24,63.8,0
70572,10572,47,11,52,60.7,16.4,10,51.9,2
70573,10573,15,5,13,86.7,-16.8,32,99.0,1
70574,10574,64,12,55,71.9,67.1,29,76.7,3
70575,10575,9,6,12,45.3,17.5,12,85.1,2
70576,10576,256,56,369,78.4,-37.5,4,88.1,5
70577,10577,13,8,10,37.5,-28.9,5,55.9,4
70578,10578,84,19,104,46.5,18.2,35,81.8,0
70579,10579,74,14,95,59.9,-16.6,21,97.4,1
70580,10580,86,17,95,100.0,-22.6,0,97.5,2
70581,10581,40,20,39,58.0,-22.0,15,73.7,4
70582,10582,39,22,49,70.5,-17.4,12,100.0,2
70583,10583,57,11,61,53.6,-1.3,0,97.0,3
70584,10584,29,11,31,67.5,4.4,44,64.1,3
70585,10585,24,11,19,62.8,-11.5,0,100.0,2
70586,10586,39,16,47,21.2,-31.3,11,61.7,4
70587,10587,58,16,45,77.4,-3.6,18,60.9,5
70588,10588,34,19,31,47.4,40.6,12,100.0,1
70589,10589,31,19,26,74.2,6.7,60,74.9,1
70590,10590,38,10,55,70.3,3.3,6,60.1,4
70591,10591,16,5,12,25.3,-21.3,34,68.1,2
70592,10592,51,10,55,100.0,-7.3,24,100.0,2
70593,10593,37,10,44,69.7,9.4,31,100.0,1
70594,10594,61,16,65,50.9,1.8,21,57.4,2
70595,10595,207,40,254,53.5,22.0,1,78.3,1
70596,10596,23,12,17,63.5,21.7,28,75.5,3
70597,10597,50,15,72,53.6,13.2,0,83.1,1
70598,10598,19,6,19,51.0,-34.7,22,84.6,5
70599,10599,65,14,68,71.6,17.2,0,68.9,3
70600,10600,45,14,51,74.5,5.4,42,81.5,2
70601,10601,52,15,63,45.3,25.4,18,100.0,3
70602,10602,47,14,38,26.5,24.0,37,75.2,2
70603,10603,79,17,78,62.2,7.4,45,97.3,4
70604,10604,34,8,40,85.4,-16.7,0,100.0,3
70605,10605,71,22,80,69.4,-8.2,27,96.5,4
70606,10606,21,12,16,84.2,13.6,22,87.5,2
70607,10607,53,11,69,18.2,-3.1,30,61.9,4
70608,10608,77,14,78,48.5,-7.2,20,89.2,2
70609,10609,139,31,99,42.5,-12.8,16,66.2,1
70610,10610,39,12,52,40.3,-6.9,51,68.8,5
70611,10611,43,14,30,37.1,24.8,0,96.8,2
70612,10612,89,23,77,42.2,-9.3,21,49.9,5
70613,10613,14,6,18,66.5,-4.0,15,59.4,1
70614,10614,64,30,75,72.1,-26.0,33,92.1,4
70615,10615,51,26,58,34.2,1.3,38,45.6,2
70616,10616,102,19,113,100.0,26.1,53,69.9,5
70617,10617,41,10,60,80.7,-23.3,0,65.8,1
70618,10618,19,5,14,92.2,14.3,0,41.9,2
70619,10619,70,14,75,51.0,2.7,12,72.8,2
70620,10620,31,11,46,44.2,2.1,0,86.9,0
70621,10621,74,21,67,60.4,39.4,0,76.4,0
70622,10622,25,12,18,58.1,8.0,19,60.5,2
70623,10623,27,7,29,64.3,-3.2,13,63.2,6
70624,10624,138,27,182,67.6,6.1,19,82.6,1
70625,10625,67,15,58,84.4,-8.2,23,63.3,3
70626,10626,68,18,61,70.8,26.5,20,63.6,5
70627,10627,29,8,24,61.7,-5.2,20,72.3,2
70628,10628,66,17,65,82.7,4.4,20,75.1,3
70629,10629,32,8,45,77.7,10.3,8,59.6,3
70630,10630,36,9,31,73.1,-22.8,0,61.8,1
70631,10631,64,19,58,45.1,-4.4,0,86.0,6
70632,10632,60,15,84,50.7,-7.7,15,50.7,4
70633,10633,72,20,104,38.2,28.0,12,100.0,3
70634,10634,38,12,28,28.4,-5.8,72,49.8,2
70635,10635,29,8,33,61.5,15.5,45,96.0,3
70636,10636,24,5,22,62.4,12.6,28,91.0,4
70637,10637,87,17,73,43.5,-17.1,0,76.2,6
70638,10638,41,10,46,41.5,-5.9,3,85.1,1
70639,10639,35,7,46,56.6,-11.2,32,78.6,1
70640,10640,11,7,9,67.2,-1.7,18,74.7,5
70641,10641,47,9,45,59.0,17.9,36,64.1,6
70642,10642,18,12,21,72.4,8.7,18,94.4,2
70643,10643,52,10,74,48.0,27.9,23,60.8,2
70644,10644,38,17,54,64.5,-35.3,11,75.0,2
70645,10645,13,7,16,87.1,-5.4,1,89.8,1
70646,10646,156,31,201,97.1,-1.3,2,68.7,4
70647,10647,17,11,13,50.9,13.9,0,84.2,1
70648,10648,96,20,119,65.2,-5.0,1,60.9,2
70649,10649,88,38,85,63.0,42.1,18,71.1,5
70650,10650,31,10,39,71.3,-0.4,11,80.7,2
70651,10651,26,17,21,65.9,-6.7,27,56.8,2
70652,10652,59,11,69,100.0,5.0,12,45.2,1
70653,10653,121,37,119,47.9,15.4,16,72.5,3
70654,10654,55,17,57,74.0,1.1,8,70.8,4
70655,10655,35,22,28,86.0,13.9,41,80.7,1
70656,10656,34,15,43,90.8,14.4,34,75.7,2
70657,10657,23,10,30,86.7,-35.4,24,76.4,1
70658,10658,28,18,23,87.9,18.3,22,84.7,3
70659,10659,31,14,34,64.0,-10.6,21,60.6,3
70660,10660,116,22,154,53.8,-26.2,24,73.9,2
70661,10661,46,12,40,66.9,-8.5,25,84.7,5
70662,10662,38,24,29,84.8,6.5,55,60.5,3
70663,10663,38,16,54,21.4,-24.4,26,84.6,1
70664,10664,47,15,62,58.3,-29.9,17,60.5,7
70665,10665,22,10,21,46.4,12.6,38,91.7,3
70666,10666,21,10,27,39.1,-27.5,47,57.4,2
70667,10667,48,9,35,52.6,9.0,2,91.6,2
70668,10668,49,9,66,66.6,-10.4,0,66.0,5
70669,10669,48,12,49,68.1,33.9,17,96.2,2
70670,10670,45,9,41,75.3,-15.7,0,43.2,3
70671,10671,16,5,14,83.3,35.2,34,70.1,6
70672,10672,23,15,24,98.0,-26.5,12,100.0,3
70673,10673,84,22,103,57.2,-3.5,24,81.8,3
70674,10674,30,14,40,75.8,1.5,18,74.9,3
70675,10675,95,25,68,77.3,7.8,10,87.4,2
70676,10676,218,43,317,38.1,-28.1,24,100.0,2
70677,10677,67,15,92,80.6,7.0,0,100.0,1
70678,10678,25,10,37,61.3,9.7,13,50.5,4
70679,10679,114,24,103,65.6,25.7,18,100.0,2
70680,10680,117,27,97,50.7,-3.6,0,91.7,3
70681,10681,215,41,301,53.1,3.2,5,87.0,2
70682,10682,56,14,40,73.5,-1.9,20,80.6,1
70683,10683,43,8,44,67.6,-0.7,0,100.0,2
70684,10684,47,13,49,87.1,-2.1,49,79.6,2
70685,10685,68,19,60,60.2,-8.4,15,83.5,3
70686,10686,17,11,15,77.8,21.7,10,67.5,5
70687,10687,31,6,38,79.7,-4.1,38,96.4,1
70688,10688,35,11,33,44.8,16.0,47,99.5,1
70689,10689,244,49,191,39.5,20.5,57,100.0,5
70690,10690,58,19,56,48.6,-12.6,20,72.1,5
70691,10691,78,15,86,78.8,3.2,11,60.9,2
70692,10692,37,7,27,72.9,1.5,28,49.8,1
70693,10693,21,13,31,59.5,8.2,51,82.7,5
70694,10694,30,7,38,67.6,-28.6,22,76.5,3
70695,10695,15,9,12,35.2,-21.0,36,77.8,4
70696,10696,70,37,51,59.4,-6.7,40,52.7,3
70697,10697,35,21,52,78.3,-7.1,29,73.1,3
70698,10698,10,6,12,64.6,-15.8,46,54.7,0
70699,10699,50,16,59,54.0,-23.4,17,59.0,1
70700,10700,79,24,69,67.9,-26.0,3,53.6,0
70701,10701,34,10,48,46.4,-5.0,15,84.5,5
70702,10702,32,15,24,55.1,25.9,4,72.2,1
70703,10703,15,6,20,65.1,31.5,11,92.2,6
70704,10704,72,16,58,49.2,-17.5,0,31.7,4
70705,10705,43,15,58,45.1,27.8,0,84.9,4
70706,10706,61,24,53,81.1,-9.5,0,80.8,2
70707,10707,23,8,34,57.3,-0.8,0,87.4,4
70708,10708,61,12,53,35.4,37.3,0,82.4,2
70709,10709,10,2,12,55.2,-2.0,7,89.2,4
70710,10710,23,7,32,72.8,-18.3,33,95.0,2
70711,10711,94,19,98,23.6,0.7,25,100.0,4
70712,10712,80,27,86,64.1,-2.8,17,100.0,2
70713,10713,11,6,16,45.4,-24.2,39,82.8,2
70714,10714,36,11,27,65.0,2.9,39,95.2,1
70715,10715,20,4,22,46.3,3.7,13,52.0,4
70716,10716,50,28,51,62.0,22.9,13,84.5,4
70717,10717,72,29,79,75.0,11.2,28,85.3,1
70718,10718,88,52,82,66.5,8.0,20,80.0,1
70719,10719,23,5,17,28.3,-29.7,0,91.9,3
70720,10720,43,9,39,77.3,-16.7,8,70.3,1
70721,10721,147,29,105,73.0,-5.1,6,49.3,2
70722,10722,15,8,12,54.3,6.0,38,98.1,1
70723,10723,62,15,56,25.1,20.2,0,79.1,1
70724,10724,40,11,37,47.7,-5.9,0,53.4,4
70725,10725,25,10,25,73.6,19.7,37,85.0,3
70726,10726,76,18,108,53.9,4.2,31,77.9,0
70727,10727,5,3,6,58.8,9.1,0,72.0,2
70728,10728,30,15,42,63.7,-26.9,13,75.0,3
70729,10729,26,5,20,83.9,11.0,0,61.2,1
70730,10730,85,21,82,51.8,13.5,3,70.1,2
70731,10731,23,12,23,81.9,14.1,5,64.2,4
70732,10732,74,18,55,72.4,-12.0,39,100.0,2
70733,10733,15,6,22,90.9,-6.9,35,66.3,3
70734,10734,48,17,45,39.4,0.9,4,100.0,0
70735,10735,25,13,33,62.3,-17.2,35,71.8,3
70736,10736,35,8,38,94.5,-3.8,21,76.0,1
70737,10737,5,2,5,66.9,28.4,0,64.9,2
70738,10738,72,34,99,59.3,6.7,0,67.0,3
70739,10739,146,27,141,49.3,-2.8,9,88.6,1
70740,10740,17,8,12,77.1,39.2,22,71.8,3
70741,10741,56,14,62,69.0,-15.1,26,100.0,2
70742,10742,14,7,12,50.8,23.8,13,89.9,6
70743,10743,160,30,156,81.9,-12.8,9,100.0,3
70744,10744,40,12,39,96.7,1.2,39,50.1,2
70745,10745,8,2,11,59.7,17.0,0,98.8,6
70746,10746,36,21,50,68.6,-16.9,0,100.0,1
70747,10747,32,6,46,56.8,-62.9,33,61.8,1
70748,10748,75,18,87,55.4,11.5,46,71.6,4
70749,10749,56,27,66,71.2,9.2,0,62.9,5
70750,10750,29,8,32,66.9,-31.6,6,93.4,5
70751,10751,87,18,112,45.3,-13.6,8,68.5,3
70752,10752,49,11,70,70.8,21.2,24,92.5,3
70753,10753,83,16,60,41.5,-36.9,4,73.7,2
70754,10754,90,17,83,85.0,-1.1,9,67.4,3
70755,10755,23,14,17,95.4,-33.6,10,98.4,5
70756,10756,126,31,123,38.3,33.0,5,83.5,2
70757,10757,36,21,50,72.3,-6.2,33,62.0,4
70758,10758,35,23,38,60.4,-38.2,18,73.6,1
70759,10759,16,9,23,66.3,18.8,0,77.0,1
70760,10760,60,11,83,90.5,39.6,28,64.1,7
70761,10761,18,12,15,24.6,39.8,5,83.6,1
70762,10762,58,14,54,47.3,-34.1,0,100.0,0
70763,10763,67,17,77,85.5,-59.2,10,81.0,3
70764,10764,84,18,83,34.7,-44.8,5,63.7,4
70765,10765,38,9,45,53.5,-1.2,28,53.4,4
70766,10766,79,15,93,71.2,11.8,38,65.3,5
70767,10767,128,26,93,57.8,-42.0,11,83.1,4
70768,10768,71,27,72,71.0,25.8,6,96.0,1
70769,10769,60,12,64,81.9,-14.6,0,51.0,3
70770,10770,52,20,73,77.7,-6.9,23,57.2,1
70771,10771,108,26,137,54.0,5.1,28,82.6,3
70772,10772,52,21,46,85.6,23.9,0,40.2,0
70773,10773,58,11,68,96.4,2.5,29,88.0,2
70774,10774,65,15,67,44.4,14.5,28,100.0,5
70775,10775,113,33,160,46.8,-37.6,0,73.8,2
70776,10776,52,11,38,74.2,13.9,26,91.0,1
70777,10777,18,11,27,82.1,-14.5,23,62.7,4
70778,10778,61,15,49,72.7,-0.3,25,91.4,2
70779,10779,39,24,47,62.6,-27.3,42,83.4,0
70780,10780,53,22,50,67.9,-18.6,50,74.8,3
70781,10781,36,13,40,67.0,-46.4,12,88.1,1
70782,10782,14,3,13,62.9,-12.2,28,100.0,3
70783,10783,119,23,125,55.4,23.7,12,68.3,0
70784,10784,36,12,32,83.0,6.4,0,55.8,3
70785,10785,40,10,31,63.9,-15.2,18,64.5,2
70786,10786,111,24,133,60.2,2.5,3,59.6,1
70787,10787,59,12,83,63.3,-9.5,10,69.9,0
70788,10788,54,10,62,54.6,-11.0,0,54.0,2
70789,10789,69,15,74,49.1,32.5,14,80.5,5
70790,10790,47,29,34,51.4,-19.1,19,85.5,0
70791,10791,19,10,21,79.1,-5.1,26,64.0,6
70792,10792,48,10,62,63.9,-21.5,29,100.0,2
70793,10793,42,16,35,78.0,-4.3,18,100.0,2
70794,10794,48,26,63,83.7,-24.0,0,81.0,3
70795,10795,53,10,58,45.3,2.7,29,100.0,2
70796,10796,79,26,104,57.8,-3.4,39,88.6,3
70797,10797,47,16,38,92.0,5.4,21,100.0,0
70798,10798,49,25,42,64.0,18.3,34,74.3,5
70799,10799,96,20,101,69.9,41.7,42,87.6,4
70800,10800,69,21,75,56.5,-12.7,24,100.0,2
70801,10801,95,35,142,95.5,18.1,7,54.2,5
70802,10802,34,7,51,53.1,-20.5,7,74.7,2
70803,10803,128,26,136,55.7,47.6,17,93.3,2
70804,10804,35,8,31,67.0,-3.2,17,89.1,0
70805,10805,22,7,28,65.2,6.5,9,65.2,1
70806,10806,67,25,57,53.1,-41.5,46,71.2,6
70807,10807,46,13,42,82.2,-0.0,0,83.1,2
70808,10808,63,17,71,81.8,-6.3,0,91.1,1
70809,10809,87,23,127,48.5,-42.1,0,77.0,3
70810,10810,45,10,33,52.6,-10.3,19,37.4,3
70811,10811,47,27,58,54.6,-9.1,32,83.8,2
70812,10812,168,41,234,49.7,-27.7,31,87.2,2
70813,10813,104,21,134,79.3,4.8,18,93.9,4
70814,10814,14,7,15,58.2,-10.3,24,76.8,2
70815,10815,97,26,134,63.1,-32.1,22,80.7,2
70816,10816,55,13,73,55.5,4.9,12,83.7,3
70817,10817,75,14,97,75.9,38.5,14,83.9,3
70818,10818,28,15,22,5.0,35.4,20,94.6,1
70819,10819,53,12,67,100.0,9.7,0,91.8,5
70820,10820,27,7,22,65.6,-15.6,22,86.8,1
70821,10821,54,19,77,63.6,-36.4,0,86.8,2
70822,10822,53,31,65,31.9,6.1,2,72.6,3
70823,10823,11,4,15,99.0,-4.9,14,39.2,4
70824,10824,101,21,85,40.8,38.9,17,84.9,4
70825,10825,53,13,62,100.0,-1.6,16,90.3,1
70826,10826,43,18,31,55.2,-0.2,56,100.0,1
70827,10827,22,4,17,78.2,51.8,9,52.1,2
70828,10828,40,9,39,43.8,-2.2,1,100.0,1
70829,10829,70,31,65,93.1,13.0,15,45.4,7
70830,10830,32,7,43,47.0,-10.3,10,76.7,2
70831,10831,87,18,99,49.6,7.2,19,64.0,2
70832,10832,75,15,107,45.5,-13.6,35,100.0,3
70833,10833,71,16,104,77.4,46.1,0,94.3,5
70834,10834,22,12,31,52.8,-20.1,8,91.0,5
70835,10835,190,40,176,78.3,7.5,35,79.7,2
70836,10836,99,19,118,47.7,7.0,10,44.1,1
70837,10837,98,28,128,77.8,12.6,29,89.5,2
70838,10838,136,30,153,73.9,-35.5,0,68.8,1
70839,10839,77,22,74,62.8,14.7,13,66.2,5
70840,10840,114,28,96,87.4,12.1,18,67.1,3
70841,10841,25,6,37,74.1,-30.5,36,62.3,1
70842,10842,36,11,31,51.6,-41.4,26,54.0,2
70843,10843,67,23,90,92.3,-28.1,0,69.5,5
70844,10844,247,76,199,84.9,11.4,14,75.7,8
70845,10845,27,7,40,76.8,41.6,7,86.3,2
70846,10846,79,22,77,58.9,16.3,18,79.2,2
70847,10847,20,5,26,59.6,3.2,40,83.8,2
70848,10848,57,34,47,34.9,-14.1,50,97.8,1
70849,10849,23,7,29,35.8,-1.0,41,89.2,2
70850,10850,34,19,43,80.6,21.6,10,90.5,2
70851,10851,68,15,68,38.2,24.6,26,61.7,2
70852,10852,13,5,10,57.2,23.6,25,59.3,2
70853,10853,37,13,38,79.7,-5.8,23,73.6,4
70854,10854,165,40,189,29.9,31.3,44,80.6,1
70855,10855,35,12,26,64.7,-11.2,0,100.0,2
70856,10856,13,3,12,72.7,5.3,20,73.6,1
70857,10857,35,7,52,56.2,25.8,10,79.9,0
70858,10858,49,12,70,42.8,-0.4,0,60.5,2
70859,10859,9,4,12,44.1,-1.1,33,90.3,4
70860,10860,33,10,27,78.0,26.7,6,59.2,4
70861,10861,97,22,99,50.3,18.1,22,62.3,5
70862,10862,31,12,27,42.4,19.6,0,45.8,5
70863,10863,21,4,18,61.4,20.8,38,89.9,2
70864,10864,132,25,185,54.4,4.4,34,69.7,0
70865,10865,14,5,14,80.7,-8.9,6,80.9,4
70866,10866,131,33,181,92.4,15.1,60,83.9,2
70867,10867,31,10,31,28.4,-30.5,6,100.0,5
70868,10868,48,11,36,56.9,24.1,4,63.2,1
70869,10869,285,61,230,90.8,-2.3,16,97.6,2
70870,10870,82,38,60,44.6,11.6,4,100.0,5
70871,10871,39,11,36,60.9,-13.4,26,77.5,6
70872,10872,20,7,22,94.5,-21.6,47,81.1,4
70873,10873,140,27,123,49.1,58.9,3,73.2,5
70874,10874,39,17,45,74.3,-2.3,35,72.0,0
70875,10875,137,26,128,59.5,7.0,38,75.8,2
70876,10876,29,9,32,82.6,-23.9,32,100.0,2
70877,10877,120,24,114,75.6,38.0,7,100.0,2
70878,10878,27,8,32,48.7,-6.6,55,70.1,1
70879,10879,71,18,86,33.4,3.2,27,88.2,5
70880,10880,49,9,68,51.2,-3.6,9,58.6,4
70881,10881,49,11,67,42.8,13.9,33,91.1,2
70882,10882,34,15,39,66.4,10.9,33,75.1,2
70883,10883,28,11,29,31.6,15.2,14,81.1,3
70884,10884,47,14,41,38.0,-12.1,29,85.8,3
70885,10885,58,15,69,37.9,-6.5,36,56.4,3
70886,10886,12,7,14,19.7,-32.7,0,73.7,2
70887,10887,12,7,9,51.4,39.0,0,82.8,6
70888,10888,47,14,34,65.3,-37.1,37,67.4,2
70889,10889,40,11,33,56.8,-30.4,14,78.4,2
70890,10890,16,9,20,5.0,-22.6,4,76.4,3
70891,10891,44,13,61,86.3,-14.8,45,39.2,7
70892,10892,28,6,20,45.8,2.0,11,90.6,2
70893,10893,74,20,100,65.6,29.3,19,95.2,0
70894,10894,31,9,33,98.3,11.5,7,96.3,1
70895,10895,25,14,26,91.9,-7.8,27,93.7,0
70896,10896,98,18,111,41.3,-7.9,25,91.8,2
70897,10897,44,12,64,57.7,47.4,3,48.0,3
70898,10898,66,20,76,100.0,-38.6,46,86.4,5
70899,10899,20,11,16,38.1,-30.0,0,33.5,2
70900,10900,102,23,110,50.8,-17.4,22,43.6,4
70901,10901,13,5,19,50.5,-26.0,2,100.0,2
70902,10902,33,18,27,13.0,7.6,22,80.1,1
70903,10903,53,12,57,73.4,6.7,1,84.6,1
70904,10904,62,18,78,63.4,12.8,6,64.5,4
70905,10905,19,11,19,86.1,19.1,31,66.9,4
70906,10906,44,9,58,48.3,-20.1,19,89.7,2
70907,10907,43,13,37,58.9,11.8,2,68.0,1
70908,10908,17,8,13,80.6,1.7,15,76.9,3
70909,10909,74,26,71,78.3,10.5,33,77.6,4
70910,10910,21,13,29,56.2,-17.6,23,63.8,1
70911,10911,43,8,55,61.5,-24.8,2,67.8,2
70912,10912,121,27,180,42.6,-3.2,21,91.1,1
70913,10913,49,29,47,89.4,-11.6,13,61.5,0
70914,10914,44,18,48,84.8,-15.2,19,79.9,3
70915,10915,92,27,96,80.8,36.7,24,92.2,2
70916,10916,52,12,57,47.7,31.7,7,71.4,2
70917,10917,28,7,23,63.0,59.8,25,74.7,2
70918,10918,111,34,95,67.5,-23.2,40,71.7,2
70919,10919,52,14,57,56.8,1.8,12,27.6,1
70920,10920,8,5,12,58.6,8.0,18,92.6,2
70921,10921,192,35,280,51.4,22.4,31,87.6,6
70922,10922,189,38,147,44.0,-9.9,31,68.5,2
70923,10923,117,42,136,38.7,-43.3,25,67.6,2
70924,10924,31,16,37,83.3,-20.8,46,62.9,4
70925,10925,36,9,44,52.5,31.6,20,76.4,5
70926,10926,52,10,63,62.0,-6.1,20,76.9,3
70927,10927,42,10,31,64.7,22.4,14,65.2,3
70928,10928,5,3,6,75.0,-10.5,15,62.9,2
70929,10929,66,22,46,94.8,-13.8,15,80.9,2
70930,10930,61,14,88,68.2,34.2,49,100.0,2
70931,10931,30,12,21,64.7,-6.5,35,100.0,5
70932,10932,77,19,102,72.9,29.5,29,100.0,3
70933,10933,46,12,41,38.7,-4.3,34,45.8,1
70934,10934,15,8,18,80.9,52.8,12,94.1,2
70935,10935,40,9,42,72.0,8.9,26,92.4,4
70936,10936,32,10,36,73.3,33.6,42,83.8,3
70937,10937,13,6,15,52.1,-9.1,0,84.6,5
70938,10938,83,16,123,52.5,6.3,36,70.6,2
70939,10939,81,18,107,69.3,-4.3,6,53.9,5
70940,10940,75,17,101,59.2,6.8,26,68.5,1
70941,10941,53,16,75,74.0,12.5,26,97.8,4
70942,10942,57,14,81,64.4,1.7,0,81.2,1
70943,10943,114,28,158,63.2,24.2,11,83.7,0
70944,10944,55,27,71,45.7,0.7,0,72.7,1
70945,10945,35,7,25,5.0,1.2,52,76.9,2
70946,10946,52,11,61,67.1,4.2,28,54.3,3
70947,10947,37,18,28,61.7,-21.8,20,79.1,2
70948,10948,61,22,43,67.0,-18.9,39,70.7,2
70949,10949,20,11,14,75.9,-26.8,47,100.0,3
70950,10950,75,26,109,36.8,16.0,22,80.1,3
70951,10951,66,15,61,51.0,15.5,21,89.4,2
70952,10952,12,8,14,54.4,-26.1,0,100.0,0
70953,10953,28,8,24,94.2,12.2,20,86.2,1
70954,10954,129,26,168,73.9,4.6,0,86.3,1
70955,10955,14,5,19,23.5,-28.5,25,96.3,1
70956,10956,154,35,151,51.5,-2.2,12,96.7,2
70957,10957,5,3,4,69.6,-20.1,8,39.5,1
70958,10958,22,6,27,53.3,8.3,3,87.6,3
70959,10959,40,8,56,56.1,12.9,28,73.3,3
70960,10960,53,17,43,71.4,-15.1,10,41.2,5
70961,10961,40,10,50,26.7,-8.1,25,88.3,5
70962,10962,69,17,63,48.9,7.0,12,94.0,1
70963,10963,53,12,56,57.1,-17.1,18,68.5,4
70964,10964,24,10,23,52.3,13.5,31,69.6,2
70965,10965,45,10,64,43.6,19.2,8,96.8,1
70966,10966,66,27,62,85.8,1.9,13,89.8,1
70967,10967,113,29,166,53.2,-10.2,20,40.1,2
70968,10968,15,7,12,100.0,-23.9,8,90.7,2
70969,10969,18,4,26,73.7,2.4,8,100.0,7
70970,10970,40,15,49,25.5,38.8,32,92.3,2
70971,10971,62,15,57,74.7,-7.8,21,100.0,1
70972,10972,119,56,86,34.0,-7.6,17,76.3,4
70973,10973,65,27,53,80.8,-2.4,16,75.9,0
70974,10974,48,10,69,55.5,-19.8,0,88.2,3
