customer_id,company_size,industry,country,signup_date
10651,Small,Professional Services,India,2022-07-27
10652,Medium,Healthcare,India,2026-06-15
10653,Medium,Healthcare,Australia,2024-12-02
10654,Large,Technology,India,2024-04-27
10655,Medium,Media,Australia,2025-07-18
10656,Small,Technology,USA,2022-08-22
10657,Small,Professional Services,USA,2021-03-11
10658,Medium,Retail,Singapore,2024-10-25
10659,Medium,Education,India,2025-07-08
10660,Medium,Healthcare,USA,2025-03-19
10661,Medium,Manufacturing,USA,2022-04-12
10662,Enterprise,Retail,India,2022-07-11
10663,Medium,Healthcare,USA,2023-06-13
10664,Small,Education,USA,2023-04-16
10665,Small,Media,Canada,2024-08-03
10666,Small,Manufacturing,Germany,2022-09-10
10667,Small,Healthcare,UK,2024-08-10
10668,Small,Finance,India,2025-02-13
10669,Small,Professional Services,UK,2021-05-14
10670,Small,Retail,India,2021-01-08
10671,Small,Professional Services,UK,2026-09-07
10672,Large,Technology,Canada,2023-02-22
10673,Small,Healthcare,India,2024-08-26
10674,Medium,Manufacturing,Germany,2022-06-25
10675,Medium,Manufacturing,Singapore,2023-11-24
10676,Enterprise,Retail,Germany,2026-08-17
10677,Small,Retail,USA,2026-09-19
10678,Medium,Professional Services,UK,2023-06-28
10679,Enterprise,Manufacturing,Singapore,2024-08-13
10680,Large,Manufacturing,USA,2021-11-18
10681,Large,Manufacturing,Germany,2023-01-03
10682,Small,Healthcare,India,2024-11-19
10683,Small,Manufacturing,India,2024-10-12
10684,Medium,Technology,Australia,2024-09-21
10685,Enterprise,Manufacturing,Australia,2026-08-30
10686,Medium,Technology,Australia,2026-03-30
10687,Medium,Healthcare,Singapore,2022-07-03
10688,Small,Retail,India,2024-07-06
10689,Large,Media,India,2022-08-28
10690,Small,Technology,Singapore,2025-09-19
10691,Small,Healthcare,India,2025-05-01
10692,Medium,Media,Canada,2022-12-16
10693,Medium,Media,UK,2023-07-14
10694,Small,Manufacturing,India,2021-02-27
10695,Small,Healthcare,USA,2022-03-10
10696,Medium,Media,UK,2025-11-20
10697,Small,Manufacturing,Germany,2022-04-28
10698,Medium,Professional Services,Canada,2022-01-02
10699,Small,Healthcare,Canada,2023-06-08
10700,Medium,Media,USA,2026-01-27
10701,Medium,Retail,USA,2024-09-16
10702,Small,Technology,India,2025-09-20
10703,Small,Professional Services,USA,2024-06-12
10704,Small,Retail,India,2022-02-15
10705,Small,Finance,India,2026-08-23
10706,Enterprise,Manufacturing,USA,2025-12-18
10707,Small,Media,USA,2025-12-08
10708,Large,Technology,India,2022-11-09
10709,Small,Retail,UK,2022-09-10
10710,Medium,Technology,UK,2023-03-06
10711,Large,Finance,India,2022-12-30
10712,Medium,Education,Singapore,2025-08-21
10713,Medium,Manufacturing,India,2026-03-01
10714,Medium,Manufacturing,Germany,2022-10-01
10715,Small,Healthcare,India,2021-07-10
10716,Enterprise,Media,Germany,2025-12-07
10717,Large,Manufacturing,India,2023-06-18
10718,Enterprise,Manufacturing,Australia,2026-06-20
10719,Small,Retail,USA,2025-01-29
10720,Large,Professional Services,Australia,2024-11-03
10721,Enterprise,Manufacturing,USA,2024-12-23
10722,Small,Manufacturing,India,2026-04-28
10723,Small,Media,Australia,2022-09-30
10724,Large,Finance,India,2023-09-26
10725,Medium,Professional Services,Singapore,2025-03-09
10726,Large,Finance,India,2021-03-04
10727,Small,Media,USA,2021-01-16
10728,Large,Technology,Australia,2023-04-22
10729,Small,Technology,USA,2024-01-30
10730,Small,Manufacturing,India,2024-05-01
10731,Small,Manufacturing,Australia,2026-06-20
10732,Large,Healthcare,Australia,2023-06-18
10733,Medium,Technology,Singapore,2025-01-30
10734,Medium,Retail,USA,2024-06-11
10735,Medium,Manufacturing,UK,2025-02-23
10736,Large,Retail,USA,2022-02-21
10737,Medium,Manufacturing,USA,2025-04-06
10738,Large,Media,Australia,2022-03-27
10739,Medium,Retail,USA,2025-12-29
10740,Medium,Education,USA,2021-10-07
10741,Medium,Retail,USA,2021-09-01
10742,Small,Professional Services,Canada,2022-11-06
10743,Large,Technology,Singapore,2021-04-13
10744,Medium,Manufacturing,Canada,2021-04-27
10745,Small,Technology,USA,2025-02-04
10746,Large,Professional Services,Australia,2023-02-02
10747,Medium,Professional Services,Canada,2025-09-20
10748,Medium,Retail,India,2023-02-24
10749,Enterprise,Finance,India,2025-02-01
10750,Medium,Finance,India,2022-12-08
10751,Small,Professional Services,USA,2023-03-07
10752,Enterprise,Finance,Germany,2022-04-18
10753,Medium,Manufacturing,USA,2022-11-13
10754,Small,Healthcare,USA,2021-04-04
10755,Small,Education,Singapore,2023-01-06
10756,Large,Retail,Germany,2026-08-04
10757,Medium,Healthcare,Canada,2026-09-17
10758,Medium,Finance,USA,2026-03-29
10759,Large,Retail,India,2025-05-09
10760,Large,Healthcare,India,2024-02-25
10761,Small,Technology,India,2026-07-07
10762,Small,Finance,USA,2021-02-11
10763,Small,Media,UK,2021-02-10
10764,Large,Healthcare,India,2025-02-19
10765,Small,Media,India,2025-08-22
10766,Medium,Manufacturing,India,2023-01-14
10767,Large,Technology,Canada,2023-12-10
10768,Large,Finance,UK,2024-12-02
10769,Small,Education,UK,2021-10-25
10770,Large,Professional Services,USA,2021-01-16
10771,Small,Finance,USA,2023-12-12
10772,Large,Media,India,2021-04-17
10773,Small,Manufacturing,India,2021-08-07
10774,Medium,Education,Germany,2022-01-06
10775,Large,Education,Singapore,2021-09-11
10776,Small,Education,Canada,2024-11-29
10777,Small,Retail,Singapore,2026-07-02
10778,Large,Retail,Canada,2025-09-19
10779,Large,Media,India,2024-08-05
10780,Medium,Professional Services,Singapore,2023-09-12
10781,Medium,Education,India,2021-12-16
10782,Medium,Professional Services,Canada,2025-01-18
10783,Small,Technology,USA,2023-05-29
10784,Small,Education,USA,2021-11-07
10785,Small,Healthcare,Canada,2024-01-20
10786,Enterprise,Education,USA,2024-08-14
10787,Medium,Media,USA,2021-10-07
10788,Medium,Retail,USA,2023-08-25
10789,Medium,Retail,USA,2022-11-26
10790,Enterprise,Healthcare,Singapore,2023-06-29
10791,Small,Healthcare,Australia,2021-09-28
10792,Medium,Finance,USA,2025-03-21
10793,Medium,Technology,India,2024-01-30
10794,Medium,Technology,Germany,2024-11-12
10795,Small,Media,India,2024-08-02
10796,Large,Media,India,2025-10-20
10797,Enterprise,Media,USA,2023-04-21
10798,Medium,Media,Germany,2025-12-27
10799,Medium,Media,India,2023-10-01
10800,Enterprise,Media,India,2021-08-28
10801,Large,Technology,USA,2025-06-28
10802,Small,Manufacturing,USA,2021-12-27
10803,Medium,Retail,UK,2023-01-04
10804,Medium,Technology,USA,2023-05-02
10805,Medium,Media,USA,2023-05-10
10806,Large,Finance,India,2022-12-02
10807,Enterprise,Finance,India,2024-09-12
10808,Enterprise,Technology,Germany,2023-04-03
10809,Medium,Healthcare,Germany,2025-06-23
10810,Small,Finance,India,2021-04-07
10811,Enterprise,Professional Services,India,2021-11-23
10812,Large,Healthcare,India,2023-09-21
10813,Small,Professional Services,UK,2024-07-03
10814,Enterprise,Retail,Canada,2025-11-02
10815,Large,Manufacturing,USA,2023-09-21
10816,Medium,Finance,Canada,2021-11-29
10817,Medium,Healthcare,Canada,2024-03-26
10818,Medium,Media,Singapore,2026-05-19
10819,Small,Professional Services,India,2021-04-09
10820,Small,Technology,India,2021-09-01
10821,Large,Professional Services,India,2025-02-09
10822,Small,Professional Services,Germany,2025-01-04
10823,Small,Retail,Australia,2024-10-30
10824,Medium,Education,UK,2022-01-02
10825,Medium,Education,India,2025-01-21
10826,Enterprise,Technology,USA,2023-11-14
10827,Small,Retail,USA,2021-10-10
10828,Small,Retail,UK,2024-08-08
10829,Large,Media,USA,2024-10-18
10830,Medium,Retail,India,2025-10-04
10831,Small,Retail,Australia,2022-02-26
10832,Medium,Education,USA,2024-06-20
10833,Small,Healthcare,USA,2024-10-09
10834,Small,Retail,India,2024-11-12
10835,Medium,Healthcare,Germany,2022-04-20
10836,Medium,Professional Services,UK,2026-09-15
10837,Enterprise,Professional Services,Singapore,2021-12-24
10838,Medium,Retail,USA,2022-07-12
10839,Medium,Finance,Singapore,2024-09-12
10840,Medium,Manufacturing,Germany,2023-12-04
10841,Small,Finance,UK,2023-01-08
10842,Medium,Professional Services,Singapore,2021-01-25
10843,Small,Manufacturing,USA,2022-10-02
10844,Enterprise,Finance,USA,2025-04-24
10845,Small,Retail,India,2024-04-23
10846,Medium,Healthcare,UK,2021-06-23
10847,Small,Manufacturing,Australia,2024-11-18
10848,Enterprise,Education,Australia,2021-07-05
10849,Medium,Technology,India,2024-07-28
10850,Medium,Manufacturing,USA,2023-09-28
10851,Small,Manufacturing,India,2024-08-11
10852,Large,Education,Canada,2022-06-12
10853,Small,Retail,India,2022-11-15
10854,Large,Finance,Singapore,2025-04-17
10855,Small,Finance,India,2022-07-29
10856,Small,Professional Services,USA,2026-07-28
10857,Small,Healthcare,Germany,2026-02-28
10858,Medium,Retail,USA,2024-08-17
10859,Medium,Education,India,2021-11-05
10860,Small,Retail,USA,2024-04-27
10861,Large,Retail,India,2026-01-16
10862,Medium,Finance,Singapore,2024-12-05
10863,Medium,Education,UK,2022-06-22
10864,Medium,Media,USA,2023-05-08
10865,Medium,Technology,UK,2025-04-24
10866,Medium,Manufacturing,India,2021-07-12
10867,Small,Finance,Australia,2024-04-01
10868,Small,Education,Singapore,2021-02-22
10869,Large,Healthcare,Germany,2022-04-20
10870,Enterprise,Manufacturing,USA,2021-06-23
10871,Medium,Manufacturing,USA,2024-05-04
10872,Small,Media,India,2025-12-19
10873,Medium,Media,Canada,2022-12-01
10874,Medium,Finance,UK,2022-04-02
10875,Small,Professional Services,USA,2024-09-16
10876,Small,Healthcare,Singapore,2025-02-27
10877,Large,Finance,India,2021-06-08
10878,Medium,Retail,India,2026-01-12
10879,Small,Professional Services,India,2022-05-31
10880,Small,Education,India,2023-10-23
10881,Small,Media,India,2022-10-21
10882,Medium,Healthcare,UK,2022-11-09
10883,Small,Manufacturing,USA,2021-11-11
10884,Small,Finance,India,2021-10-03
10885,Large,Media,Australia,2022-03-28
10886,Small,Manufacturing,India,2025-05-08
10887,Medium,Healthcare,Canada,2022-05-01
10888,Small,Media,USA,2024-02-05
10889,Small,Media,UK,2022-07-21
10890,Small,Manufacturing,Singapore,2021-09-03
10891,Large,Finance,India,2023-06-08
10892,Large,Professional Services,UK,2021-01-01
10893,Large,Finance,Germany,2021-05-31
10894,Medium,Technology,UK,2025-11-03
10895,Medium,Media,USA,2025-02-19
10896,Small,Manufacturing,USA,2024-06-02
10897,Small,Technology,Canada,2024-02-03
10898,Large,Professional Services,Germany,2023-09-26
10899,Small,Technology,India,2022-11-29
10900,Small,Manufacturing,India,2023-12-25
10901,Small,Healthcare,USA,2024-05-15
10902,Small,Retail,India,2022-11-17
10903,Small,Professional Services,USA,2023-07-17
10904,Medium,Finance,India,2026-01-17
10905,Medium,Education,India,2025-09-29
10906,Large,Professional Services,India,2023-01-10
10907,Large,Technology,Singapore,2021-09-28
10908,Small,Healthcare,India,2026-05-27
10909,Small,Manufacturing,India,2022-12-12
10910,Medium,Healthcare,India,2021-11-21
10911,Medium,Healthcare,Singapore,2023-09-17
10912,Small,Manufacturing,Australia,2025-03-31
10913,Medium,Education,Australia,2023-03-09
10914,Medium,Manufacturing,India,2026-02-13
10915,Medium,Education,Germany,2023-12-29
10916,Medium,Manufacturing,USA,2021-07-31
10917,Small,Technology,USA,2025-05-01
10918,Enterprise,Education,UK,2024-12-14
10919,Large,Technology,Germany,2021-02-17
10920,Small,Professional Services,Australia,2021-08-19
10921,Large,Education,Germany,2022-08-02
10922,Medium,Education,Singapore,2024-01-18
10923,Large,Manufacturing,India,2025-10-21
10924,Large,Education,USA,2026-10-01
10925,Medium,Technology,India,2022-02-26
10926,Small,Media,Germany,2022-09-03
10927,Small,Professional Services,India,2022-03-22
10928,Medium,Media,Germany,2023-08-19
10929,Medium,Manufacturing,USA,2021-05-11
10930,Small,Finance,USA,2025-07-30
10931,Small,Professional Services,India,2021-12-02
10932,Large,Media,USA,2024-02-15
10933,Enterprise,Professional Services,Germany,2023-10-22
10934,Medium,Media,India,2025-07-11
10935,Small,Technology,USA,2022-06-22
10936,Small,Media,India,2022-05-11
10937,Small,Professional Services,USA,2022-05-23
10938,Enterprise,Finance,India,2022-11-12
10939,Small,Healthcare,USA,2023-02-20
10940,Medium,Manufacturing,Germany,2023-01-30
10941,Small,Healthcare,USA,2021-05-08
10942,Medium,Manufacturing,USA,2024-07-16
10943,Medium,Professional Services,UK,2023-08-24
10944,Large,Manufacturing,India,2022-07-14
10945,Small,Media,USA,2024-05-07
10946,Small,Technology,UK,2023-07-13
10947,Small,Finance,India,2025-06-16
10948,Enterprise,Manufacturing,Canada,2023-12-08
10949,Large,Finance,USA,2022-06-25
10950,Medium,Manufacturing,Australia,2024-04-14
10951,Medium,Finance,Singapore,2022-05-26
10952,Medium,Healthcare,India,2026-08-29
10953,Small,Technology,USA,2021-12-21
10954,Enterprise,Manufacturing,USA,2021-12-11
10955,Medium,Retail,India,2023-12-20
10956,Medium,Finance,Germany,2025-11-26
10957,Medium,Finance,Australia,2021-05-27
10958,Small,Media,USA,2022-02-03
10959,Small,Retail,UK,2025-09-20
10960,Large,Technology,India,2024-12-05
10961,Small,Finance,UK,2022-08-10
10962,Medium,Technology,Australia,2024-07-18
10963,Small,Finance,UK,2025-03-23
10964,Medium,Professional Services,USA,2025-12-10
10965,Small,Education,Canada,2026-07-29
10966,Medium,Professional Services,USA,2024-11-28
10967,Large,Finance,UK,2023-01-08
10968,Small,Education,USA,2025-11-13
10969,Medium,Manufacturing,USA,2022-01-15
10970,Medium,Technology,Canada,2024-04-18
10971,Medium,Finance,Germany,2025-07-20
10972,Enterprise,Media,India,2024-07-30
10973,Large,Healthcare,Singapore,2021-12-22
10974,Small,Media,UK,2021-01-16
10975,Small,Healthcare,Canada,2021-11-11
10976,Small,Retail,Germany,2023-11-06
10977,Medium,Healthcare,USA,2025-01-26
10978,Small,Education,Germany,2022-11-25
10979,Medium,Healthcare,India,2021-03-10
10980,Medium,Healthcare,India,2022-02-15
10981,Small,Healthcare,Canada,2023-07-08
10982,Large,Finance,Germany,2023-01-10
10983,Small,Retail,Germany,2025-01-30
10984,Small,Technology,Canada,2021-09-30
10985,Large,Retail,UK,2022-04-04
10986,Medium,Media,USA,2023-03-31
10987,Medium,Education,Singapore,2024-04-11
10988,Medium,Finance,USA,2023-05-11
10989,Small,Manufacturing,Australia,2026-05-28
10990,Large,Finance,UK,2025-03-25
10991,Large,Professional Services,UK,2023-03-06
10992,Medium,Healthcare,USA,2023-03-16
10993,Small,Media,Singapore,2024-01-01
10994,Medium,Healthcare,UK,2026-03-06
10995,Medium,Education,Singapore,2023-04-20
10996,Small,Manufacturing,India,2022-08-26
10997,Enterprise,Media,UK,2024-12-03
10998,Small,Professional Services,Canada,2026-01-08
10999,Enterprise,Finance,Australia,2022-01-02
11000,Medium,Manufacturing,Singapore,2021-09-13
11001,Small,Technology,India,2024-09-20
11002,Medium,Retail,India,2022-11-21
11003,Large,Finance,USA,2021-11-04
11004,Large,Manufacturing,India,2026-07-29
11005,Large,Technology,Singapore,2025-08-24
11006,Medium,Technology,India,2022-02-13
11007,Medium,Professional Services,USA,2023-04-06
11008,Large,Professional Services,India,2024-04-06
11009,Small,Retail,UK,2026-08-13
11010,Medium,Technology,USA,2025-04-01
11011,Small,Media,India,2021-04-08
11012,Enterprise,Education,USA,2025-11-10
11013,Enterprise,Technology,USA,2025-03-26
11014,Small,Manufacturing,Singapore,2021-11-17
11015,Large,Professional Services,India,2022-06-18
11016,Enterprise,Education,UK,2024-04-22
11017,Small,Media,Singapore,2022-02-21
11018,Medium,Professional Services,Australia,2024-05-22
11019,Enterprise,Media,Singapore,2023-04-28
11020,Small,Professional Services,Singapore,2022-11-01
11021,Medium,Professional Services,USA,2026-04-28
11022,Small,Technology,Canada,2023-01-11
11023,Enterprise,Healthcare,India,2021-01-23
11024,Enterprise,Technology,USA,2025-07-13
11025,Enterprise,Professional Services,Germany,2022-04-05
11026,Medium,Education,UK,2022-10-12
11027,Large,Technology,Canada,2022-04-27
11028,Large,Professional Services,Australia,2021-04-30
11029,Small,Professional Services,USA,2022-11-04
11030,Large,Technology,Germany,2026-02-28
11031,Small,Technology,USA,2021-11-14
11032,Medium,Education,India,2023-05-18
11033,Small,Media,Germany,2022-01-29
11034,Small,Technology,USA,2023-08-29
11035,Small,Retail,Australia,2021-11-09
11036,Medium,Manufacturing,UK,2024-07-06
11037,Small,Retail,USA,2026-08-24
11038,Large,Education,Germany,2021-03-18
11039,Small,Healthcare,UK,2022-02-13
11040,Small,Retail,USA,2023-01-14
11041,Medium,Media,India,2022-03-09
11042,Large,Professional Services,Germany,2025-01-18
11043,Small,Manufacturing,India,2025-08-05
11044,Medium,Finance,Germany,2026-01-06
11045,Large,Manufacturing,USA,2023-09-15
11046,Medium,Retail,Canada,2025-03-02
11047,Small,Finance,Singapore,2025-04-03
11048,Small,Education,India,2023-01-25
11049,Large,Media,UK,2022-11-07
11050,Small,Manufacturing,Australia,2023-04-12
11051,Large,Healthcare,Australia,2024-01-25
11052,Medium,Finance,UK,2021-01-28
11053,Enterprise,Finance,Canada,2024-06-07
11054,Large,Manufacturing,Australia,2022-02-20
11055,Enterprise,Retail,Germany,2026-09-04
11056,Medium,Finance,Australia,2025-09-07
11057,Large,Education,USA,2022-06-26
11058,Medium,Manufacturing,Singapore,2021-06-14
11059,Medium,Education,USA,2023-09-12
11060,Medium,Manufacturing,India,2022-01-08
11061,Large,Education,USA,2022-09-10
11062,Enterprise,Retail,India,2021-03-10
11063,Large,Manufacturing,India,2025-03-24
11064,Medium,Media,USA,2025-07-17
11065,Medium,Professional Services,India,2021-04-11
11066,Large,Healthcare,Canada,2021-01-01
11067,Small,Retail,India,2026-08-17
11068,Small,Education,India,2021-11-14
11069,Medium,Media,India,2026-02-22
11070,Small,Manufacturing,India,2021-07-05
11071,Small,Retail,USA,2022-12-29
11072,Small,Education,UK,2021-12-09
11073,Small,Technology,Singapore,2022-12-14
11074,Small,Technology,Germany,2021-05-16
11075,Enterprise,Finance,Germany,2026-04-07
11076,Medium,Healthcare,India,2022-01-18
11077,Medium,Technology,USA,2021-07-05
11078,Medium,Professional Services,India,2023-07-17
11079,Small,Education,Australia,2023-08-22
11080,Enterprise,Retail,India,2022-07-15
11081,Large,Manufacturing,UK,2024-04-04
11082,Small,Retail,India,2023-06-17
11083,Medium,Finance,India,2026-04-13
11084,Large,Media,Singapore,2026-01-12
11085,Enterprise,Retail,Australia,2025-09-09
11086,Medium,Technology,Germany,2025-10-05
11087,Medium,Retail,UK,2024-03-26
11088,Small,Technology,Germany,2023-05-08
11089,Enterprise,Technology,Canada,2021-10-12
11090,Small,Healthcare,Singapore,2025-07-06
11091,Enterprise,Finance,USA,2022-10-28
11092,Medium,Professional Services,UK,2024-10-25
