customer_id,company_size,industry,country,plan,contract_type,monthly_recurring_revenue,discount_percentage,monthly_logins,active_users,monthly_sessions,feature_adoption_rate,usage_change_pct,days_since_last_login,onboarding_completion,number_of_integrations,support_tickets,unresolved_tickets,avg_resolution_hours,satisfaction_score,nps_score,churn,churn_date,churn_reason
10166,Large,Media,India,Business,Monthly,944.44,11.80,82,28,75,73.00,-4.70,10,75.40,0,6,2,31.00,5.00,4,0,NULL,"Not Churned"
10167,Small,"Professional Services",India,Professional,Monthly,417.11,11.30,73,21,80,57.50,-13.10,45,74.50,2,3,1,31.10,6.30,-4,1,2028-01-20,Competitor
10168,Small,"Professional Services",India,Business,Annual,817.02,8.80,74,17,87,48.80,16.10,25,91.50,0,1,0,39.90,8.10,63,0,NULL,"Not Churned"
10169,Small,Manufacturing,UK,Starter,Quarterly,113.56,9.10,7,2,8,49.90,-12.60,32,71.60,1,1,1,29.00,6.70,49,0,NULL,"Not Churned"
10170,Medium,Manufacturing,Australia,Starter,Monthly,128.88,13.10,74,14,76,55.40,11.40,9,78.30,1,4,1,27.40,6.70,39,0,NULL,"Not Churned"
10171,Medium,Manufacturing,India,Starter,Monthly,106.63,0.00,66,17,75,37.20,-4.20,40,51.90,3,3,0,55.30,7.30,57,1,2028-06-22,"Poor User Experience"
10172,Small,Manufacturing,India,Enterprise,Monthly,2389.73,0.00,48,13,36,53.20,-31.90,0,59.70,3,2,0,42.10,6.40,37,1,2026-04-04,"Poor User Experience"
10173,Medium,Manufacturing,Australia,Professional,Monthly,325.26,8.80,74,16,56,41.50,2.90,34,100.00,3,2,1,29.90,7.00,27,1,2025-07-27,"Contract Expired"
10174,Small,Technology,USA,Professional,Monthly,352.81,18.70,16,7,23,19.90,-1.50,61,66.40,3,2,0,4.50,7.70,45,1,2024-04-09,"Low Product Usage"
10175,Medium,Healthcare,Singapore,Starter,Quarterly,139.46,20.00,35,10,40,87.50,-16.60,51,62.30,4,4,1,54.70,8.10,65,0,NULL,"Not Churned"
10176,Small,Retail,Canada,Business,Monthly,959.54,0.00,14,9,12,50.20,-6.20,63,78.50,1,3,1,27.60,7.30,52,1,2024-06-16,Competitor
10177,Medium,Finance,USA,Business,Annual,754.63,32.00,56,17,51,55.10,-17.80,0,72.90,1,0,0,46.50,9.30,80,0,NULL,"Not Churned"
10178,Medium,Manufacturing,USA,Professional,Monthly,390.77,3.80,13,6,16,49.30,-14.00,11,67.40,1,3,1,54.00,7.10,29,0,NULL,"Not Churned"
10179,Enterprise,Technology,UK,Business,Monthly,844.98,3.10,160,34,201,72.90,-31.70,0,76.70,3,2,0,56.10,8.80,78,0,NULL,"Not Churned"
10180,Small,Media,India,Professional,Quarterly,419.32,0.00,21,7,26,61.50,-15.40,21,52.20,3,1,0,39.10,4.80,-11,0,NULL,"Not Churned"
10181,Small,Media,India,Starter,Monthly,114.59,5.40,20,6,18,69.20,12.00,5,78.20,3,1,1,2.00,8.10,70,0,NULL,"Not Churned"
10182,Small,"Professional Services",India,Business,Monthly,862.50,7.60,18,11,25,70.80,5.90,20,78.60,3,5,0,18.90,6.80,34,0,NULL,"Not Churned"
10183,Enterprise,Retail,Australia,Enterprise,Monthly,2132.71,20.80,51,31,38,45.20,27.10,4,79.50,4,3,1,18.00,7.60,53,0,NULL,"Not Churned"
10184,Large,Media,UK,Professional,Monthly,369.31,15.70,79,31,82,51.00,14.40,3,94.80,3,1,0,53.40,6.60,32,0,NULL,"Not Churned"
10185,Small,Retail,India,Starter,Monthly,113.17,17.70,52,12,68,49.50,-7.30,27,54.30,6,3,1,34.10,6.40,8,0,NULL,"Not Churned"
10186,Medium,Retail,Canada,Starter,Quarterly,140.33,23.20,32,7,28,38.80,6.70,16,93.00,7,1,0,7.40,7.90,48,0,NULL,"Not Churned"
10187,Large,Technology,USA,Enterprise,Annual,2345.08,25.60,175,32,156,56.00,9.90,29,52.90,5,1,0,22.60,6.40,9,0,NULL,"Not Churned"
10188,Medium,Finance,UK,Professional,Quarterly,412.98,23.80,125,27,88,51.60,46.60,13,66.40,1,3,1,57.20,6.00,35,1,2026-12-10,Competitor
10189,Medium,Manufacturing,India,Business,Quarterly,924.95,12.60,123,30,135,84.10,7.00,19,65.40,3,4,3,18.30,5.70,-7,1,2023-02-05,"Poor Support"
10190,Small,Retail,UK,Professional,Annual,320.26,7.20,90,21,129,91.70,21.60,38,64.20,4,0,0,24.90,7.00,26,1,2024-12-26,"Business Closure"
10191,Small,Technology,Singapore,Professional,Annual,299.39,17.20,31,10,34,37.60,18.80,16,63.10,4,1,0,14.20,8.30,42,0,NULL,"Not Churned"
10192,Large,"Professional Services",India,Starter,Monthly,119.12,4.80,43,8,62,30.70,40.90,6,84.40,1,3,0,45.20,7.80,53,1,2024-02-24,"Poor User Experience"
10193,Enterprise,Healthcare,USA,Starter,Quarterly,143.73,14.30,159,40,139,81.80,9.60,55,78.20,6,3,1,38.00,7.10,19,0,NULL,"Not Churned"
10194,Medium,"Professional Services",India,Professional,Monthly,404.92,8.50,16,10,16,89.30,-36.90,14,77.90,1,5,2,39.00,4.60,-7,0,NULL,"Not Churned"
10195,Small,Technology,India,Enterprise,Quarterly,2522.04,6.10,14,5,21,43.70,0.60,0,96.60,4,6,1,2.00,6.20,40,0,NULL,"Not Churned"
10196,Small,Technology,USA,Starter,Monthly,125.88,0.00,23,11,31,48.10,2.10,16,73.30,2,6,3,20.50,7.60,37,1,2027-02-25,"Business Closure"
10197,Large,Technology,Germany,Professional,Monthly,309.12,13.20,17,7,20,46.00,1.10,0,80.20,1,2,0,24.30,10.00,95,0,NULL,"Not Churned"
10198,Large,Retail,Singapore,Business,Monthly,727.01,3.40,184,49,142,67.10,24.60,0,87.80,3,0,0,29.90,9.20,84,0,NULL,"Not Churned"
10199,Large,Technology,India,Professional,Quarterly,400.23,14.40,59,18,47,78.40,-36.90,26,77.10,1,1,0,12.20,8.60,93,0,NULL,"Not Churned"
10200,Large,Healthcare,UK,Professional,Annual,319.23,9.00,36,11,38,34.70,-11.50,46,48.80,3,1,1,25.10,4.90,-2,1,2027-03-10,"Business Closure"
10201,Medium,Retail,Canada,Business,Quarterly,745.32,9.80,16,5,22,46.30,49.10,0,80.80,3,2,0,20.80,7.20,43,1,2026-01-28,Competitor
10202,Small,"Professional Services",UK,Business,Monthly,933.65,9.00,28,12,36,42.10,-5.80,26,100.00,4,3,0,16.10,9.10,89,0,NULL,"Not Churned"
10203,Small,Healthcare,USA,Professional,Annual,297.64,0.10,13,7,18,29.20,20.00,39,76.60,4,1,0,2.00,8.70,44,0,NULL,"Not Churned"
10204,Large,Media,India,Business,Monthly,942.89,5.10,49,15,50,27.50,-34.40,0,77.10,1,1,0,26.80,6.10,34,0,NULL,"Not Churned"
10205,Medium,Education,USA,Professional,Annual,321.06,4.00,46,18,53,85.60,-14.20,24,83.60,6,4,2,13.90,5.60,-7,0,NULL,"Not Churned"
10206,Small,"Professional Services",USA,Business,Annual,818.11,3.90,25,9,24,54.10,33.50,14,82.20,2,6,2,26.40,5.80,17,0,NULL,"Not Churned"
10207,Small,Technology,Australia,Starter,Monthly,109.21,3.60,8,4,9,58.90,12.10,13,65.70,0,1,0,36.10,8.30,47,1,2023-08-12,"Contract Expired"
10208,Medium,Manufacturing,Australia,Professional,Monthly,392.70,3.10,55,12,66,54.10,9.90,20,69.10,3,2,1,2.00,6.70,35,0,NULL,"Not Churned"
10209,Small,Manufacturing,India,Starter,Monthly,122.36,4.40,24,14,27,51.60,1.70,41,76.90,5,0,0,29.90,9.30,77,0,NULL,"Not Churned"
10210,Small,Retail,India,Professional,Annual,317.81,4.90,73,17,63,71.00,-0.60,0,87.40,2,4,0,19.50,6.90,12,0,NULL,"Not Churned"
10211,Medium,Manufacturing,Singapore,Starter,Annual,103.62,13.80,113,28,110,82.00,15.70,0,71.20,3,1,0,20.20,8.10,49,0,NULL,"Not Churned"
10212,Medium,"Professional Services",UK,Business,Monthly,1016.05,11.30,40,24,48,52.90,-33.80,0,100.00,4,0,0,21.10,9.20,79,1,2027-08-27,"High Price"
10213,Medium,Retail,Germany,Business,Monthly,935.02,3.30,116,24,134,43.20,13.00,21,75.30,0,1,1,41.60,7.20,20,1,2023-08-23,"Contract Expired"
10214,Small,"Professional Services",India,Business,Monthly,924.79,7.10,49,13,52,74.90,-23.20,10,46.70,2,2,0,29.80,8.10,62,0,NULL,"Not Churned"
10215,Large,Technology,UK,Professional,Monthly,359.09,0.00,136,31,102,80.50,2.70,50,99.40,6,1,0,56.30,8.70,51,0,NULL,"Not Churned"
10216,Small,Finance,UK,Business,Annual,851.91,11.10,35,9,37,35.80,-9.30,0,29.10,3,4,0,32.50,6.70,37,0,NULL,"Not Churned"
10217,Small,Finance,Germany,Business,Annual,959.30,8.20,57,23,66,75.20,-2.30,33,65.00,1,2,0,2.00,8.20,61,0,NULL,"Not Churned"
10218,Large,Healthcare,India,Professional,Monthly,398.76,3.50,98,36,86,94.90,7.30,2,78.60,1,1,0,41.60,8.10,67,0,NULL,"Not Churned"
10219,Medium,Technology,India,Professional,Monthly,304.98,24.70,110,20,78,58.10,-12.60,28,100.00,3,0,0,11.00,10.00,100,0,NULL,"Not Churned"
10220,Large,Manufacturing,USA,Professional,Quarterly,402.78,8.20,128,27,142,73.10,13.90,36,100.00,2,1,0,15.10,7.30,24,0,NULL,"Not Churned"
10221,Medium,Technology,Germany,Starter,Monthly,133.99,13.10,58,12,58,56.30,-26.60,7,70.00,2,0,0,25.10,7.90,48,0,NULL,"Not Churned"
10222,Medium,Education,Singapore,Enterprise,Annual,2244.38,7.60,38,15,48,68.10,6.90,7,53.60,2,2,0,41.60,8.30,57,0,NULL,"Not Churned"
10223,Small,Finance,Singapore,Professional,Annual,355.85,2.00,46,10,37,83.20,15.20,18,86.60,1,4,2,29.20,4.10,-23,0,NULL,"Not Churned"
10224,Medium,Manufacturing,Singapore,Professional,Monthly,399.76,11.30,37,13,42,62.40,18.70,48,62.80,1,1,0,49.30,9.20,65,0,NULL,"Not Churned"
10225,Small,"Professional Services",India,Business,Monthly,958.58,6.40,25,9,35,59.40,-1.00,37,96.60,4,0,0,18.90,8.90,77,0,NULL,"Not Churned"
10226,Small,"Professional Services",India,Starter,Annual,107.83,14.90,17,6,24,61.40,22.40,17,82.40,3,3,1,10.50,4.60,-23,0,NULL,"Not Churned"
10227,Enterprise,Finance,India,Starter,Quarterly,125.07,7.90,60,31,84,65.20,-0.10,8,67.00,2,1,0,29.50,7.40,33,0,NULL,"Not Churned"
10228,Medium,Technology,USA,Starter,Monthly,142.71,8.20,13,7,17,72.50,19.30,25,82.90,3,4,1,22.20,6.20,22,0,NULL,"Not Churned"
10229,Large,Manufacturing,Germany,Professional,Monthly,387.59,17.20,115,27,167,76.00,-22.30,5,66.20,2,3,0,30.30,6.20,14,1,2022-11-09,"Business Closure"
10230,Medium,Healthcare,Germany,Starter,Monthly,142.87,11.00,35,10,52,46.80,-2.80,17,55.50,3,1,0,49.50,7.60,39,1,2030-03-21,Competitor
10231,Large,"Professional Services",India,Business,Monthly,953.36,11.20,47,10,44,59.30,-5.70,18,42.30,2,0,0,14.20,9.90,100,1,2025-05-31,"Business Closure"
10232,Medium,Technology,UK,Professional,Monthly,361.77,11.70,46,10,50,60.40,-7.00,38,91.00,4,2,0,12.40,8.70,58,0,NULL,"Not Churned"
10233,Medium,Healthcare,Singapore,Professional,Quarterly,371.60,16.40,109,38,138,59.40,-24.00,24,86.30,1,4,0,47.70,6.40,31,0,NULL,"Not Churned"
10234,Medium,Media,USA,Starter,Quarterly,131.80,27.40,33,16,37,43.00,-13.50,5,63.60,3,4,0,46.00,7.90,60,0,NULL,"Not Churned"
10235,Small,Manufacturing,India,Starter,Annual,132.61,6.80,21,8,30,62.10,-27.10,0,87.90,1,2,0,9.20,7.70,45,0,NULL,"Not Churned"
10236,Large,Finance,USA,Business,Monthly,944.90,9.10,125,34,185,71.90,3.50,0,94.60,0,3,1,2.00,6.50,37,0,NULL,"Not Churned"
10237,Small,Media,USA,Starter,Monthly,141.07,5.10,85,18,93,76.40,59.10,22,56.70,1,3,2,13.80,6.30,25,0,NULL,"Not Churned"
10238,Small,Education,UK,Business,Quarterly,814.48,8.00,82,25,79,48.50,-26.40,33,85.70,2,4,1,2.00,7.50,42,0,NULL,"Not Churned"
10239,Medium,Media,USA,Starter,Monthly,136.84,12.50,31,8,32,69.60,19.40,26,56.70,2,1,0,5.40,8.30,55,1,2029-10-01,"Poor User Experience"
10240,Small,Retail,India,Professional,Annual,367.29,13.50,52,14,65,85.50,-23.40,3,96.60,3,2,0,32.90,5.60,5,0,NULL,"Not Churned"
10241,Enterprise,Finance,Singapore,Professional,Quarterly,405.95,17.90,47,20,60,39.90,16.20,10,99.80,4,1,1,25.00,8.00,50,0,NULL,"Not Churned"
10242,Enterprise,Healthcare,UK,Professional,Monthly,374.81,7.40,101,31,101,27.40,4.30,10,67.60,0,2,0,17.80,7.90,50,0,NULL,"Not Churned"
10243,Enterprise,Technology,USA,Enterprise,Monthly,2590.06,12.70,141,34,194,44.50,-0.20,2,37.20,2,5,2,38.00,5.20,4,1,2028-06-09,"Poor Support"
10244,Medium,Media,Singapore,Professional,Annual,349.44,3.60,20,12,16,71.40,-12.00,13,80.70,6,6,3,15.70,3.90,-14,0,NULL,"Not Churned"
10245,Small,"Professional Services",India,Business,Monthly,752.04,4.40,62,16,45,56.00,29.30,18,86.60,2,3,0,41.80,6.50,36,0,NULL,"Not Churned"
10246,Enterprise,Manufacturing,India,Starter,Annual,129.08,16.20,10,2,15,51.80,40.40,24,77.30,6,1,0,2.00,6.40,10,0,NULL,"Not Churned"
10247,Medium,Media,Germany,Professional,Annual,392.39,7.90,108,21,155,36.00,3.40,13,61.20,2,1,1,2.50,8.90,100,1,2027-07-23,Competitor
10248,Enterprise,Finance,USA,Starter,Annual,131.04,5.20,34,7,32,90.10,29.10,26,100.00,3,0,0,57.80,6.60,21,0,NULL,"Not Churned"
10249,Enterprise,"Professional Services",Australia,Professional,Annual,386.31,0.00,29,12,42,68.20,3.10,27,75.50,2,3,0,15.40,6.80,31,0,NULL,"Not Churned"
10250,Large,"Professional Services",USA,Professional,Monthly,301.04,16.90,84,17,80,38.90,10.10,26,92.40,5,4,0,2.00,6.60,36,0,NULL,"Not Churned"
10251,Small,Education,India,Professional,Quarterly,415.70,0.00,25,13,27,95.80,-28.40,10,95.40,5,3,0,62.00,6.50,29,0,NULL,"Not Churned"
10252,Medium,Manufacturing,UK,Business,Monthly,801.09,0.00,31,11,35,53.80,-10.50,5,66.90,2,0,0,48.40,9.60,86,0,NULL,"Not Churned"
10253,Large,Media,India,Business,Quarterly,845.62,14.00,83,27,101,67.40,13.30,25,100.00,3,3,0,42.50,7.70,40,0,NULL,"Not Churned"
10254,Small,Healthcare,Australia,Business,Monthly,846.98,8.40,42,18,47,64.60,40.30,12,42.20,3,3,0,53.00,7.00,22,0,NULL,"Not Churned"
10255,Small,Manufacturing,Canada,Starter,Annual,140.08,12.60,65,13,93,84.90,-7.20,14,65.00,4,3,1,2.00,7.00,37,0,NULL,"Not Churned"
10256,Medium,Media,Singapore,Professional,Annual,388.62,8.00,151,34,173,82.90,21.90,40,59.50,1,2,1,32.60,5.50,-8,1,2025-10-22,"Poor User Experience"
10257,Enterprise,Manufacturing,Australia,Professional,Quarterly,373.48,16.10,113,26,82,78.00,-2.90,7,77.20,3,2,0,35.80,8.20,53,0,NULL,"Not Churned"
10258,Medium,Technology,India,Starter,Monthly,107.04,18.40,26,5,22,82.00,-3.10,25,100.00,3,2,0,20.30,7.00,39,0,NULL,"Not Churned"
10259,Medium,Retail,Germany,Professional,Annual,337.12,19.20,41,9,60,48.40,-26.50,7,91.90,4,5,0,10.90,4.20,-10,1,2024-11-17,"Poor User Experience"
10260,Small,Media,Canada,Starter,Annual,122.65,8.40,32,10,24,49.20,42.20,0,15.10,0,2,1,47.00,7.10,35,0,NULL,"Not Churned"
10261,Medium,"Professional Services",Canada,Enterprise,Quarterly,1958.47,2.10,30,15,39,51.50,26.30,17,100.00,3,1,0,34.90,7.20,16,0,NULL,"Not Churned"
10262,Enterprise,Healthcare,Germany,Business,Monthly,892.46,9.80,34,7,50,51.60,-9.00,1,90.80,2,3,1,52.50,5.10,-9,1,2027-11-16,"Business Closure"
10263,Small,Media,UK,Business,Monthly,786.27,4.10,30,7,22,64.00,9.40,22,93.80,1,2,0,41.70,6.50,44,0,NULL,"Not Churned"
10264,Medium,Media,USA,Enterprise,Quarterly,2504.86,6.00,55,14,76,57.20,-10.60,20,68.80,5,4,3,60.00,4.30,-17,1,2024-06-21,Competitor
10265,Large,Technology,Canada,Business,Monthly,969.11,23.30,40,9,51,48.40,10.50,29,75.80,6,1,0,22.70,6.50,22,0,NULL,"Not Churned"
10266,Large,"Professional Services",USA,Starter,Annual,127.16,15.90,122,27,89,61.20,3.80,45,57.30,3,4,2,19.70,6.30,32,0,NULL,"Not Churned"
10267,Medium,Retail,India,Business,Monthly,829.45,8.00,89,20,105,49.80,-32.60,34,52.50,1,2,0,24.90,6.40,38,1,2022-02-10,Competitor
10268,Large,Technology,UK,Starter,Annual,103.87,9.30,80,24,115,63.00,25.60,2,37.30,6,2,1,47.20,7.10,37,0,NULL,"Not Churned"
10269,Medium,Retail,India,Starter,Annual,128.42,6.50,40,11,42,89.90,-1.00,23,100.00,0,6,4,18.40,4.70,-7,0,NULL,"Not Churned"
10270,Small,Retail,India,Starter,Monthly,134.95,11.30,71,15,92,82.10,18.00,0,74.50,2,1,0,37.50,8.20,70,0,NULL,"Not Churned"
10271,Large,Retail,India,Starter,Monthly,135.20,7.00,99,19,95,63.50,-4.50,0,100.00,3,4,0,58.20,6.90,46,1,2028-07-30,Competitor
10272,Large,Technology,UK,Business,Quarterly,866.63,17.60,46,13,47,95.60,-8.10,27,80.20,1,4,1,47.30,6.60,19,1,2026-08-21,"Poor User Experience"
10273,Large,Manufacturing,USA,Business,Monthly,764.28,9.90,60,14,75,82.70,-22.80,26,97.30,2,3,3,22.80,6.90,38,0,NULL,"Not Churned"
10274,Enterprise,Media,Australia,Starter,Monthly,104.72,3.80,42,12,30,83.50,23.70,22,86.00,2,3,3,10.90,7.40,56,1,2024-05-08,Competitor
10275,Medium,Retail,USA,Starter,Quarterly,104.34,20.10,44,14,57,71.80,13.20,16,77.40,4,2,0,31.90,7.00,51,0,NULL,"Not Churned"
10276,Medium,Manufacturing,USA,Starter,Annual,112.48,13.30,97,21,88,80.00,-15.00,8,100.00,3,4,1,17.80,6.50,46,0,NULL,"Not Churned"
10277,Large,Media,USA,Professional,Monthly,314.83,12.70,40,19,55,40.10,6.40,27,77.50,3,2,0,2.00,7.70,71,1,2023-09-27,"Business Closure"
10278,Medium,"Professional Services",Canada,Professional,Monthly,318.19,0.00,43,13,49,51.80,5.50,0,86.80,2,2,1,23.70,6.40,24,0,NULL,"Not Churned"
10279,Large,Media,USA,Enterprise,Quarterly,2408.22,9.70,89,23,83,44.90,12.00,6,84.60,4,3,0,17.70,6.60,45,0,NULL,"Not Churned"
10280,Large,"Professional Services",Singapore,Starter,Annual,109.54,4.90,74,17,92,80.80,28.00,15,72.60,2,2,0,12.80,7.20,59,0,NULL,"Not Churned"
10281,Large,Healthcare,Singapore,Enterprise,Monthly,2403.10,0.00,96,19,137,23.60,-16.90,21,66.40,6,3,1,25.50,6.40,24,1,2024-11-26,"Contract Expired"
10282,Small,Education,Germany,Starter,Annual,116.77,9.40,21,10,23,66.80,17.70,21,77.30,4,2,0,8.70,7.30,27,0,NULL,"Not Churned"
10283,Medium,Manufacturing,Singapore,Professional,Monthly,392.41,9.00,25,8,35,85.30,18.20,0,66.20,1,3,1,25.70,7.80,43,0,NULL,"Not Churned"
10284,Small,Media,USA,Starter,Annual,108.68,18.80,22,9,32,85.70,7.50,33,100.00,2,0,0,37.10,9.10,75,0,NULL,"Not Churned"
10285,Medium,"Professional Services",UK,Professional,Quarterly,300.36,6.00,37,10,37,63.60,-19.60,55,80.40,0,6,0,20.40,7.00,34,0,NULL,"Not Churned"
10286,Small,Education,Australia,Starter,Monthly,105.75,4.30,14,6,19,68.60,1.60,11,72.90,0,2,2,24.30,6.70,21,0,NULL,"Not Churned"
10287,Medium,Retail,Canada,Business,Annual,1009.93,5.20,12,5,16,72.70,-44.60,5,100.00,1,1,0,29.80,7.70,51,0,NULL,"Not Churned"
10288,Medium,Education,Germany,Starter,Annual,124.59,11.70,24,12,27,77.60,-6.50,38,63.00,3,2,0,27.10,6.30,29,0,NULL,"Not Churned"
10289,Small,Education,Canada,Professional,Annual,371.86,18.10,23,6,17,36.60,-20.90,29,70.80,0,3,0,14.90,7.60,51,0,NULL,"Not Churned"
10290,Medium,Retail,Singapore,Starter,Monthly,142.61,10.00,33,7,44,69.30,19.30,14,100.00,3,0,0,30.80,7.30,53,0,NULL,"Not Churned"
10291,Small,Manufacturing,USA,Professional,Quarterly,392.56,6.00,24,12,18,28.40,7.90,30,100.00,3,1,0,26.70,8.70,69,0,NULL,"Not Churned"
10292,Small,Media,Germany,Starter,Monthly,106.73,8.70,51,11,75,88.20,-21.30,0,66.30,2,3,1,27.60,7.20,35,0,NULL,"Not Churned"
10293,Large,Retail,Canada,Enterprise,Annual,2194.76,14.60,102,19,109,5.00,41.00,22,53.20,2,4,0,20.70,6.70,21,1,2025-12-17,"Missing Features"
10294,Medium,Healthcare,Canada,Starter,Quarterly,136.50,18.10,65,19,47,71.60,34.10,29,100.00,1,3,2,32.10,5.30,-3,0,NULL,"Not Churned"
10295,Small,Finance,USA,Professional,Annual,378.96,18.30,18,5,16,46.40,7.70,0,47.40,1,2,0,21.80,7.60,35,0,NULL,"Not Churned"
10296,Medium,Media,Australia,Professional,Monthly,323.93,9.20,64,14,57,33.20,-29.50,0,96.50,3,2,1,42.80,8.60,100,1,2023-01-24,"Business Closure"
10297,Large,Technology,Singapore,Business,Monthly,962.20,13.20,72,16,100,65.70,9.90,0,99.20,1,1,0,39.30,7.50,30,0,NULL,"Not Churned"
10298,Small,Retail,India,Starter,Quarterly,125.47,15.60,52,27,39,51.80,1.50,38,70.00,4,3,0,29.40,5.30,-8,1,2022-06-19,"Poor Support"
10299,Medium,Retail,Canada,Business,Monthly,957.02,9.50,39,8,33,57.80,32.10,31,92.30,3,4,2,6.40,4.50,-16,0,NULL,"Not Churned"
10300,Small,Education,USA,Professional,Monthly,374.24,14.80,46,24,46,43.80,-28.50,32,70.80,1,2,1,20.30,7.20,24,0,NULL,"Not Churned"
10301,Small,Healthcare,Singapore,Professional,Annual,354.20,15.40,34,9,29,5.00,-7.40,34,97.40,3,3,2,13.20,5.90,27,0,NULL,"Not Churned"
10302,Medium,"Professional Services",USA,Starter,Monthly,132.60,13.70,11,3,9,43.40,26.90,0,92.80,2,1,0,50.70,7.50,27,0,NULL,"Not Churned"
10303,Medium,"Professional Services",India,Professional,Monthly,403.54,15.70,72,15,63,60.80,16.30,30,84.50,4,3,0,6.80,7.50,48,0,NULL,"Not Churned"
10304,Medium,Education,USA,Professional,Annual,354.53,24.50,14,7,11,58.50,-11.80,26,76.40,5,2,0,42.80,7.60,39,0,NULL,"Not Churned"
10305,Large,Manufacturing,Canada,Starter,Monthly,103.25,4.20,167,41,200,63.40,18.10,8,72.80,3,4,2,24.00,6.50,18,1,2025-11-12,"Poor User Experience"
10306,Enterprise,Media,India,Starter,Monthly,126.92,19.20,132,26,100,71.30,-6.10,41,96.10,2,1,0,49.60,8.30,43,1,2027-01-18,"Contract Expired"
10307,Medium,Retail,UK,Business,Annual,749.38,11.40,45,12,44,90.50,-16.60,31,80.00,2,1,0,53.70,6.10,17,0,NULL,"Not Churned"
10308,Small,Media,Singapore,Starter,Annual,115.63,9.60,30,6,37,42.30,18.80,16,85.70,2,3,1,50.90,5.90,13,0,NULL,"Not Churned"
10309,Large,Media,Germany,Starter,Annual,125.09,6.10,161,32,153,84.10,18.70,0,83.10,1,4,1,18.10,7.10,17,0,NULL,"Not Churned"
10310,Small,Retail,India,Professional,Annual,339.80,11.90,13,5,13,47.60,-6.60,0,68.00,0,4,2,33.20,5.50,25,0,NULL,"Not Churned"
10311,Medium,Education,Singapore,Starter,Monthly,113.80,6.40,70,14,92,91.40,-18.90,3,75.00,5,4,0,23.00,5.80,22,0,NULL,"Not Churned"
10312,Small,Media,Canada,Professional,Monthly,299.96,8.90,55,13,73,55.60,-11.40,11,70.30,2,1,1,13.20,7.30,41,1,2023-06-24,"Poor User Experience"
10313,Small,Retail,India,Professional,Annual,330.49,0.00,59,12,76,47.90,5.40,17,64.40,4,2,0,6.50,8.40,48,0,NULL,"Not Churned"
10314,Enterprise,Manufacturing,India,Starter,Annual,118.16,10.70,66,26,64,84.90,-32.40,32,69.70,3,2,1,51.80,8.20,62,0,NULL,"Not Churned"
10315,Large,Media,India,Professional,Quarterly,333.06,3.70,30,10,34,56.20,12.00,2,69.90,2,3,0,2.00,7.80,69,0,NULL,"Not Churned"
10316,Medium,Finance,Germany,Starter,Annual,128.39,8.80,78,20,109,16.00,1.80,0,80.30,4,5,1,22.20,6.00,26,1,2026-10-29,"Poor User Experience"
10317,Medium,Technology,India,Professional,Annual,379.06,10.10,63,14,66,71.90,1.70,20,62.10,2,1,1,9.80,6.80,18,0,NULL,"Not Churned"
10318,Small,Technology,India,Enterprise,Quarterly,2470.53,3.50,81,15,74,64.10,14.50,33,83.00,3,2,0,25.10,7.40,47,0,NULL,"Not Churned"
10319,Small,Technology,Australia,Professional,Annual,320.27,3.40,16,9,12,37.80,-30.00,2,78.50,5,2,1,10.80,7.70,68,0,NULL,"Not Churned"
10320,Small,Finance,UK,Business,Quarterly,906.63,6.90,37,10,43,83.90,-12.50,20,60.80,2,1,0,6.50,7.20,30,0,NULL,"Not Churned"
10321,Medium,Retail,Australia,Professional,Monthly,350.18,5.30,26,7,23,43.20,5.50,34,33.90,2,2,1,54.10,8.10,75,0,NULL,"Not Churned"
10322,Large,Education,Australia,Business,Monthly,818.56,10.90,72,14,92,72.80,4.70,0,64.30,2,1,0,26.80,6.90,33,0,NULL,"Not Churned"
10323,Medium,"Professional Services",India,Business,Annual,866.13,9.00,20,8,15,73.70,1.40,23,81.90,1,2,1,15.80,8.20,73,0,NULL,"Not Churned"
10324,Small,Healthcare,Germany,Starter,Quarterly,122.21,16.50,32,15,33,100.00,1.60,0,98.40,0,2,0,22.50,7.70,33,0,NULL,"Not Churned"
10325,Enterprise,Retail,India,Professional,Annual,375.82,10.60,93,27,90,62.90,-21.90,18,70.80,3,0,0,43.50,9.30,76,0,NULL,"Not Churned"
10326,Large,Finance,UK,Business,Annual,888.87,12.30,66,15,61,39.80,18.20,0,100.00,2,3,1,45.50,5.30,0,0,NULL,"Not Churned"
10327,Medium,Media,Canada,Professional,Quarterly,374.83,9.30,54,10,81,60.90,-8.20,0,41.10,3,3,1,28.80,9.10,75,0,NULL,"Not Churned"
10328,Medium,Manufacturing,India,Starter,Annual,143.18,0.00,49,13,38,98.60,-6.20,10,100.00,1,2,0,2.00,7.80,66,0,NULL,"Not Churned"
10329,Medium,Finance,Singapore,Starter,Annual,136.04,9.20,141,32,99,95.50,-2.40,46,77.70,3,4,0,46.70,8.60,67,0,NULL,"Not Churned"
10330,Small,Media,USA,Starter,Monthly,114.27,0.00,24,9,17,41.20,-27.50,7,62.50,5,0,0,33.70,6.30,15,1,2025-05-25,"Poor User Experience"
10331,Medium,"Professional Services",India,Business,Quarterly,881.21,6.70,63,15,49,19.70,30.20,3,96.70,7,1,0,33.00,8.10,52,0,NULL,"Not Churned"
10332,Large,Technology,Singapore,Professional,Monthly,325.60,14.00,17,7,23,59.80,-21.40,0,32.90,1,0,0,49.70,7.60,55,0,NULL,"Not Churned"
