customer_id,company_size,industry,country,signup_date,subscription_id,plan,contract_type,monthly_recurring_revenue,discount_percentage,contract_start_date,contract_end_date,usage_id,monthly_logins,active_users,monthly_sessions,feature_adoption_rate,usage_change_pct,days_since_last_login,onboarding_completion,number_of_integrations,support_id,support_tickets,unresolved_tickets,avg_resolution_hours,satisfaction_score,nps_score,status_id,churn,churn_date,churn_reason
10123,Small,Retail,UK,2024-11-07,50123,Business,Quarterly,952.47,16.0,2024-11-07,2025-02-05,70123,29,14,43,57.2,0.5,37,95.9,3,90123,5,2,45.7,4.9,-9,110123,0,,Not Churned
10124,Small,Professional Services,UK,2024-04-19,50124,Starter,Monthly,137.74,5.9,2024-04-19,2024-05-19,70124,60,15,49,71.6,7.9,0,40.0,0,90124,2,0,37.3,8.1,53,110124,1,2026-01-30,Business Closure
10125,Small,Education,India,2021-12-14,50125,Business,Monthly,1013.77,3.7,2021-12-14,2022-01-13,70125,25,5,28,83.5,-1.1,25,79.2,2,90125,4,1,13.6,6.9,32,110125,1,2023-07-01,Contract Expired
10126,Medium,Healthcare,USA,2024-04-18,50126,Professional,Annual,380.16,3.9,2024-04-18,2025-04-13,70126,44,11,40,56.9,-20.0,8,44.7,1,90126,1,0,30.9,5.5,-5,110126,0,,Not Churned
10127,Large,Media,Canada,2023-09-10,50127,Starter,Monthly,113.2,15.8,2023-09-10,2023-10-10,70127,55,11,49,30.2,3.4,62,100.0,3,90127,4,2,18.9,5.5,15,110127,1,2027-05-04,Missing Features
10128,Large,Finance,USA,2023-01-02,50128,Professional,Monthly,390.23,11.5,2023-01-02,2023-02-01,70128,61,14,63,27.2,-41.2,13,81.8,0,90128,3,1,31.2,6.2,22,110128,0,,Not Churned
10129,Small,Professional Services,Germany,2023-12-03,50129,Starter,Quarterly,126.54,13.8,2023-12-03,2024-03-02,70129,52,16,50,37.9,-0.4,0,99.2,0,90129,1,0,9.5,9.7,97,110129,0,,Not Churned
10130,Medium,Education,USA,2025-02-12,50130,Starter,Monthly,113.23,1.1,2025-02-12,2025-03-14,70130,69,13,84,66.2,37.4,19,51.7,5,90130,0,0,16.6,8.7,63,110130,0,,Not Churned
10131,Medium,Education,USA,2024-02-16,50131,Business,Monthly,831.77,21.7,2024-02-16,2024-03-17,70131,114,22,118,81.2,8.2,41,100.0,1,90131,4,1,27.2,6.6,17,110131,1,2024-07-15,High Price
10132,Small,Media,Singapore,2025-05-14,50132,Business,Annual,903.34,17.4,2025-05-14,2026-05-09,70132,12,7,11,74.7,-11.5,43,100.0,1,90132,1,1,23.6,8.5,84,110132,0,,Not Churned
10133,Small,Manufacturing,Singapore,2025-12-15,50133,Starter,Monthly,118.61,2.6,2025-12-15,2026-01-14,70133,15,7,12,63.1,8.9,11,76.0,3,90133,3,1,53.4,7.5,41,110133,0,,Not Churned
10134,Small,Retail,India,2022-03-29,50134,Enterprise,Monthly,2051.05,13.6,2022-03-29,2022-04-28,70134,34,9,32,68.3,-20.9,35,71.2,2,90134,1,0,34.8,8.3,59,110134,1,2023-07-07,Poor User Experience
10135,Enterprise,Education,Australia,2025-10-30,50135,Starter,Monthly,120.06,3.5,2025-10-30,2025-11-29,70135,131,33,142,42.0,-18.3,28,50.3,4,90135,1,1,23.1,5.6,9,110135,0,,Not Churned
10136,Small,Retail,India,2021-06-13,50136,Professional,Monthly,326.12,0.0,2021-06-13,2021-07-13,70136,82,16,97,47.2,-38.4,0,93.3,1,90136,5,0,18.8,4.2,-17,110136,1,2021-12-22,Competitor
10137,Medium,Healthcare,India,2024-12-18,50137,Starter,Annual,138.75,12.8,2024-12-18,2025-12-13,70137,15,7,18,50.9,-15.7,4,87.9,3,90137,4,1,7.2,4.8,13,110137,1,2028-02-12,Business Closure
10138,Large,Finance,USA,2021-04-12,50138,Starter,Annual,131.15,11.6,2021-04-12,2022-04-07,70138,24,8,21,18.0,2.7,0,69.0,4,90138,2,1,2.0,8.9,72,110138,1,2023-08-12,Competitor
10139,Medium,Professional Services,USA,2024-12-23,50139,Starter,Quarterly,117.81,14.0,2024-12-23,2025-03-23,70139,97,18,100,59.0,-4.3,29,91.4,1,90139,3,0,40.9,8.0,53,110139,1,2028-05-01,Business Closure
10140,Enterprise,Professional Services,Germany,2022-11-22,50140,Business,Annual,1003.77,16.5,2022-11-22,2023-11-17,70140,59,12,60,62.9,13.0,6,83.1,2,90140,0,0,29.9,9.7,97,110140,0,,Not Churned
10141,Enterprise,Finance,Canada,2024-12-21,50141,Enterprise,Monthly,2169.49,15.7,2024-12-21,2025-01-20,70141,329,64,234,46.0,-14.5,22,48.3,2,90141,1,0,7.3,8.6,71,110141,0,,Not Churned
10142,Small,Education,Singapore,2026-05-21,50142,Business,Monthly,893.4,10.7,2026-05-21,2026-06-20,70142,28,17,39,68.4,-2.4,40,84.8,3,90142,3,2,11.0,6.2,3,110142,0,,Not Churned
10143,Medium,Education,Canada,2022-06-20,50143,Professional,Monthly,360.2,9.5,2022-06-20,2022-07-20,70143,21,9,26,52.8,-10.4,36,78.0,3,90143,2,1,7.3,6.8,41,110143,1,2026-04-21,Contract Expired
10144,Small,Healthcare,USA,2026-07-19,50144,Business,Quarterly,758.77,19.2,2026-07-19,2026-10-17,70144,30,9,37,34.6,-16.9,33,86.5,4,90144,1,0,15.7,8.6,73,110144,1,2027-11-13,Business Closure
10145,Small,Manufacturing,Canada,2025-08-28,50145,Professional,Monthly,349.41,7.6,2025-08-28,2025-09-27,70145,60,12,70,59.5,-18.1,28,70.1,1,90145,3,1,31.3,7.0,54,110145,1,2027-10-19,Contract Expired
10146,Small,Manufacturing,Singapore,2025-01-03,50146,Professional,Annual,307.0,17.6,2025-01-03,2025-12-29,70146,56,17,60,82.3,-23.4,36,80.3,1,90146,2,0,28.9,9.4,86,110146,0,,Not Churned
10147,Medium,Manufacturing,Canada,2025-06-18,50147,Business,Monthly,773.24,0.0,2025-06-18,2025-07-18,70147,21,10,18,36.5,24.9,8,61.8,4,90147,1,0,39.4,8.6,58,110147,0,,Not Churned
10148,Medium,Retail,Australia,2026-02-22,50148,Enterprise,Monthly,2476.4,6.0,2026-02-22,2026-03-24,70148,142,36,144,52.4,-20.0,51,70.3,0,90148,2,0,2.3,6.6,10,110148,0,,Not Churned
10149,Small,Manufacturing,Singapore,2021-05-04,50149,Starter,Annual,114.71,9.7,2021-05-04,2022-04-29,70149,36,7,30,23.3,-2.8,36,96.0,2,90149,1,1,31.3,8.5,66,110149,0,,Not Churned
10150,Small,Finance,India,2021-09-06,50150,Professional,Monthly,308.4,14.4,2021-09-06,2021-10-06,70150,19,11,26,51.6,-14.7,36,76.6,2,90150,2,0,19.0,9.0,82,110150,0,,Not Churned
10151,Enterprise,Professional Services,Canada,2026-05-26,50151,Professional,Annual,385.57,15.7,2026-05-26,2027-05-21,70151,38,11,33,94.5,6.5,31,53.9,1,90151,1,1,25.3,7.4,44,110151,0,,Not Churned
10152,Small,Professional Services,Germany,2024-07-18,50152,Professional,Quarterly,395.79,17.4,2024-07-18,2024-10-16,70152,16,3,15,58.7,-8.3,14,89.3,3,90152,3,1,21.3,6.0,37,110152,0,,Not Churned
10153,Small,Retail,Singapore,2024-12-23,50153,Professional,Monthly,368.31,11.5,2024-12-23,2025-01-22,70153,22,12,16,38.3,66.9,30,100.0,3,90153,6,2,19.2,4.5,-19,110153,1,2027-12-10,Business Closure
10154,Medium,Healthcare,India,2025-05-13,50154,Professional,Annual,409.66,9.0,2025-05-13,2026-05-08,70154,31,10,31,43.6,-15.2,7,100.0,2,90154,2,1,22.7,7.6,51,110154,0,,Not Churned
10155,Enterprise,Finance,UK,2022-12-14,50155,Starter,Annual,137.68,18.0,2022-12-14,2023-12-09,70155,24,10,30,50.5,-5.9,0,46.5,1,90155,1,0,44.9,7.8,26,110155,0,,Not Churned
10156,Small,Professional Services,Canada,2021-09-04,50156,Professional,Monthly,365.21,11.0,2021-09-04,2021-10-04,70156,20,10,17,35.8,-18.9,29,81.7,2,90156,2,0,17.6,7.4,14,110156,1,2026-03-17,Poor User Experience
10157,Medium,Finance,India,2022-04-26,50157,Professional,Monthly,387.78,18.9,2022-04-26,2022-05-26,70157,79,18,88,77.3,37.2,0,46.0,3,90157,1,0,17.7,8.9,79,110157,0,,Not Churned
10158,Large,Professional Services,UK,2024-12-19,50158,Professional,Monthly,337.83,13.7,2024-12-19,2025-01-18,70158,26,15,38,82.6,-40.8,22,48.2,2,90158,2,1,56.6,7.1,63,110158,0,,Not Churned
10159,Small,Technology,USA,2023-10-26,50159,Business,Monthly,911.79,10.1,2023-10-26,2023-11-25,70159,62,12,65,49.3,2.8,12,91.4,1,90159,4,0,9.6,7.4,14,110159,0,,Not Churned
10160,Large,Healthcare,USA,2026-07-07,50160,Professional,Annual,417.17,16.4,2026-07-07,2027-07-02,70160,143,27,191,55.5,11.5,25,59.4,2,90160,0,0,36.4,7.3,47,110160,1,2030-11-30,Competitor
10161,Medium,Healthcare,USA,2022-04-04,50161,Starter,Monthly,135.59,11.9,2022-04-04,2022-05-04,70161,73,19,98,85.7,6.1,0,66.9,2,90161,5,3,30.8,5.0,-5,110161,0,,Not Churned
10162,Medium,Media,UK,2022-08-16,50162,Starter,Monthly,117.73,11.8,2022-08-16,2022-09-15,70162,80,20,98,58.0,25.6,25,92.4,2,90162,0,0,46.4,8.6,54,110162,0,,Not Churned
10163,Medium,Technology,USA,2022-05-13,50163,Starter,Annual,141.16,4.2,2022-05-13,2023-05-08,70163,46,9,46,98.0,21.0,47,85.7,1,90163,2,1,11.8,6.0,24,110163,0,,Not Churned
10164,Medium,Retail,USA,2024-08-09,50164,Starter,Annual,136.66,8.7,2024-08-09,2025-08-04,70164,114,30,149,69.2,-1.3,67,87.4,3,90164,3,1,23.2,7.1,51,110164,0,,Not Churned
10165,Small,Professional Services,USA,2021-07-16,50165,Professional,Monthly,302.06,6.6,2021-07-16,2021-08-15,70165,35,15,51,66.7,1.4,0,43.6,0,90165,5,1,16.5,6.1,22,110165,0,,Not Churned
10166,Large,Media,India,2021-01-27,50166,Business,Monthly,944.44,11.8,2021-01-27,2021-02-26,70166,82,28,75,73.0,-4.7,10,75.4,0,90166,6,2,31.0,5.0,4,110166,0,,Not Churned
10167,Small,Professional Services,India,2025-09-14,50167,Professional,Monthly,417.11,11.3,2025-09-14,2025-10-14,70167,73,21,80,57.5,-13.1,45,74.5,2,90167,3,1,31.1,6.3,-4,110167,1,2028-01-20,Competitor
10168,Small,Professional Services,India,2024-01-19,50168,Business,Annual,817.02,8.8,2024-01-19,2025-01-13,70168,74,17,87,48.8,16.1,25,91.5,0,90168,1,0,39.9,8.1,63,110168,0,,Not Churned
10169,Small,Manufacturing,UK,2024-12-09,50169,Starter,Quarterly,113.56,9.1,2024-12-09,2025-03-09,70169,7,2,8,49.9,-12.6,32,71.6,1,90169,1,1,29.0,6.7,49,110169,0,,Not Churned
10170,Medium,Manufacturing,Australia,2022-08-26,50170,Starter,Monthly,128.88,13.1,2022-08-26,2022-09-25,70170,74,14,76,55.4,11.4,9,78.3,1,90170,4,1,27.4,6.7,39,110170,0,,Not Churned
10171,Medium,Manufacturing,India,2023-12-28,50171,Starter,Monthly,106.63,0.0,2023-12-28,2024-01-27,70171,66,17,75,37.2,-4.2,40,51.9,3,90171,3,0,55.3,7.3,57,110171,1,2028-06-22,Poor User Experience
10172,Small,Manufacturing,India,2021-12-28,50172,Enterprise,Monthly,2389.73,0.0,2021-12-28,2022-01-27,70172,48,13,36,53.2,-31.9,0,59.7,3,90172,2,0,42.1,6.4,37,110172,1,2026-04-04,Poor User Experience
10173,Medium,Manufacturing,Australia,2024-07-07,50173,Professional,Monthly,325.26,8.8,2024-07-07,2024-08-06,70173,74,16,56,41.5,2.9,34,100.0,3,90173,2,1,29.9,7.0,27,110173,1,2025-07-27,Contract Expired
10174,Small,Technology,USA,2023-12-23,50174,Professional,Monthly,352.81,18.7,2023-12-23,2024-01-22,70174,16,7,23,19.9,-1.5,61,66.4,3,90174,2,0,4.5,7.7,45,110174,1,2024-04-09,Low Product Usage
10175,Medium,Healthcare,Singapore,2026-07-09,50175,Starter,Quarterly,139.46,20.0,2026-07-09,2026-10-07,70175,35,10,40,87.5,-16.6,51,62.3,4,90175,4,1,54.7,8.1,65,110175,0,,Not Churned
10176,Small,Retail,Canada,2023-08-30,50176,Business,Monthly,959.54,0.0,2023-08-30,2023-09-29,70176,14,9,12,50.2,-6.2,63,78.5,1,90176,3,1,27.6,7.3,52,110176,1,2024-06-16,Competitor
10177,Medium,Finance,USA,2025-09-12,50177,Business,Annual,754.63,32.0,2025-09-12,2026-09-07,70177,56,17,51,55.1,-17.8,0,72.9,1,90177,0,0,46.5,9.3,80,110177,0,,Not Churned
10178,Medium,Manufacturing,USA,2025-07-05,50178,Professional,Monthly,390.77,3.8,2025-07-05,2025-08-04,70178,13,6,16,49.3,-14.0,11,67.4,1,90178,3,1,54.0,7.1,29,110178,0,,Not Churned
10179,Enterprise,Technology,UK,2025-09-23,50179,Business,Monthly,844.98,3.1,2025-09-23,2025-10-23,70179,160,34,201,72.9,-31.7,0,76.7,3,90179,2,0,56.1,8.8,78,110179,0,,Not Churned
10180,Small,Media,India,2023-06-27,50180,Professional,Quarterly,419.32,0.0,2023-06-27,2023-09-25,70180,21,7,26,61.5,-15.4,21,52.2,3,90180,1,0,39.1,4.8,-11,110180,0,,Not Churned
10181,Small,Media,India,2021-09-03,50181,Starter,Monthly,114.59,5.4,2021-09-03,2021-10-03,70181,20,6,18,69.2,12.0,5,78.2,3,90181,1,1,2.0,8.1,70,110181,0,,Not Churned
10182,Small,Professional Services,India,2021-12-13,50182,Business,Monthly,862.5,7.6,2021-12-13,2022-01-12,70182,18,11,25,70.8,5.9,20,78.6,3,90182,5,0,18.9,6.8,34,110182,0,,Not Churned
10183,Enterprise,Retail,Australia,2026-05-15,50183,Enterprise,Monthly,2132.71,20.8,2026-05-15,2026-06-14,70183,51,31,38,45.2,27.1,4,79.5,4,90183,3,1,18.0,7.6,53,110183,0,,Not Churned
10184,Large,Media,UK,2022-01-07,50184,Professional,Monthly,369.31,15.7,2022-01-07,2022-02-06,70184,79,31,82,51.0,14.4,3,94.8,3,90184,1,0,53.4,6.6,32,110184,0,,Not Churned
10185,Small,Retail,India,2023-03-20,50185,Starter,Monthly,113.17,17.7,2023-03-20,2023-04-19,70185,52,12,68,49.5,-7.3,27,54.3,6,90185,3,1,34.1,6.4,8,110185,0,,Not Churned
10186,Medium,Retail,Canada,2021-06-09,50186,Starter,Quarterly,140.33,23.2,2021-06-09,2021-09-07,70186,32,7,28,38.8,6.7,16,93.0,7,90186,1,0,7.4,7.9,48,110186,0,,Not Churned
10187,Large,Technology,USA,2024-02-25,50187,Enterprise,Annual,2345.08,25.6,2024-02-25,2025-02-19,70187,175,32,156,56.0,9.9,29,52.9,5,90187,1,0,22.6,6.4,9,110187,0,,Not Churned
10188,Medium,Finance,UK,2024-08-27,50188,Professional,Quarterly,412.98,23.8,2024-08-27,2024-11-25,70188,125,27,88,51.6,46.6,13,66.4,1,90188,3,1,57.2,6.0,35,110188,1,2026-12-10,Competitor
10189,Medium,Manufacturing,India,2022-06-02,50189,Business,Quarterly,924.95,12.6,2022-06-02,2022-08-31,70189,123,30,135,84.1,7.0,19,65.4,3,90189,4,3,18.3,5.7,-7,110189,1,2023-02-05,Poor Support
10190,Small,Retail,UK,2024-07-12,50190,Professional,Annual,320.26,7.2,2024-07-12,2025-07-07,70190,90,21,129,91.7,21.6,38,64.2,4,90190,0,0,24.9,7.0,26,110190,1,2024-12-26,Business Closure
10191,Small,Technology,Singapore,2023-01-16,50191,Professional,Annual,299.39,17.2,2023-01-16,2024-01-11,70191,31,10,34,37.6,18.8,16,63.1,4,90191,1,0,14.2,8.3,42,110191,0,,Not Churned
10192,Large,Professional Services,India,2022-02-24,50192,Starter,Monthly,119.12,4.8,2022-02-24,2022-03-26,70192,43,8,62,30.7,40.9,6,84.4,1,90192,3,0,45.2,7.8,53,110192,1,2024-02-24,Poor User Experience
10193,Enterprise,Healthcare,USA,2025-04-01,50193,Starter,Quarterly,143.73,14.3,2025-04-01,2025-06-30,70193,159,40,139,81.8,9.6,55,78.2,6,90193,3,1,38.0,7.1,19,110193,0,,Not Churned
10194,Medium,Professional Services,India,2021-05-20,50194,Professional,Monthly,404.92,8.5,2021-05-20,2021-06-19,70194,16,10,16,89.3,-36.9,14,77.9,1,90194,5,2,39.0,4.6,-7,110194,0,,Not Churned
10195,Small,Technology,India,2026-01-07,50195,Enterprise,Quarterly,2522.04,6.1,2026-01-07,2026-04-07,70195,14,5,21,43.7,0.6,0,96.6,4,90195,6,1,2.0,6.2,40,110195,0,,Not Churned
10196,Small,Technology,USA,2022-12-08,50196,Starter,Monthly,125.88,0.0,2022-12-08,2023-01-07,70196,23,11,31,48.1,2.1,16,73.3,2,90196,6,3,20.5,7.6,37,110196,1,2027-02-25,Business Closure
10197,Large,Technology,Germany,2022-11-29,50197,Professional,Monthly,309.12,13.2,2022-11-29,2022-12-29,70197,17,7,20,46.0,1.1,0,80.2,1,90197,2,0,24.3,10.0,95,110197,0,,Not Churned
10198,Large,Retail,Singapore,2022-04-20,50198,Business,Monthly,727.01,3.4,2022-04-20,2022-05-20,70198,184,49,142,67.1,24.6,0,87.8,3,90198,0,0,29.9,9.2,84,110198,0,,Not Churned
10199,Large,Technology,India,2025-07-19,50199,Professional,Quarterly,400.23,14.4,2025-07-19,2025-10-17,70199,59,18,47,78.4,-36.9,26,77.1,1,90199,1,0,12.2,8.6,93,110199,0,,Not Churned
10200,Large,Healthcare,UK,2026-03-17,50200,Professional,Annual,319.23,9.0,2026-03-17,2027-03-12,70200,36,11,38,34.7,-11.5,46,48.8,3,90200,1,1,25.1,4.9,-2,110200,1,2027-03-10,Business Closure
10201,Medium,Retail,Canada,2022-05-26,50201,Business,Quarterly,745.32,9.8,2022-05-26,2022-08-24,70201,16,5,22,46.3,49.1,0,80.8,3,90201,2,0,20.8,7.2,43,110201,1,2026-01-28,Competitor
10202,Small,Professional Services,UK,2022-06-22,50202,Business,Monthly,933.65,9.0,2022-06-22,2022-07-22,70202,28,12,36,42.1,-5.8,26,100.0,4,90202,3,0,16.1,9.1,89,110202,0,,Not Churned
10203,Small,Healthcare,USA,2025-03-17,50203,Professional,Annual,297.64,0.1,2025-03-17,2026-03-12,70203,13,7,18,29.2,20.0,39,76.6,4,90203,1,0,2.0,8.7,44,110203,0,,Not Churned
10204,Large,Media,India,2024-07-12,50204,Business,Monthly,942.89,5.1,2024-07-12,2024-08-11,70204,49,15,50,27.5,-34.4,0,77.1,1,90204,1,0,26.8,6.1,34,110204,0,,Not Churned
10205,Medium,Education,USA,2024-09-28,50205,Professional,Annual,321.06,4.0,2024-09-28,2025-09-23,70205,46,18,53,85.6,-14.2,24,83.6,6,90205,4,2,13.9,5.6,-7,110205,0,,Not Churned
10206,Small,Professional Services,USA,2023-11-28,50206,Business,Annual,818.11,3.9,2023-11-28,2024-11-22,70206,25,9,24,54.1,33.5,14,82.2,2,90206,6,2,26.4,5.8,17,110206,0,,Not Churned
10207,Small,Technology,Australia,2021-08-21,50207,Starter,Monthly,109.21,3.6,2021-08-21,2021-09-20,70207,8,4,9,58.9,12.1,13,65.7,0,90207,1,0,36.1,8.3,47,110207,1,2023-08-12,Contract Expired
10208,Medium,Manufacturing,Australia,2021-11-04,50208,Professional,Monthly,392.7,3.1,2021-11-04,2021-12-04,70208,55,12,66,54.1,9.9,20,69.1,3,90208,2,1,2.0,6.7,35,110208,0,,Not Churned
10209,Small,Manufacturing,India,2022-02-07,50209,Starter,Monthly,122.36,4.4,2022-02-07,2022-03-09,70209,24,14,27,51.6,1.7,41,76.9,5,90209,0,0,29.9,9.3,77,110209,0,,Not Churned
10210,Small,Retail,India,2023-09-24,50210,Professional,Annual,317.81,4.9,2023-09-24,2024-09-18,70210,73,17,63,71.0,-0.6,0,87.4,2,90210,4,0,19.5,6.9,12,110210,0,,Not Churned
10211,Medium,Manufacturing,Singapore,2024-07-08,50211,Starter,Annual,103.62,13.8,2024-07-08,2025-07-03,70211,113,28,110,82.0,15.7,0,71.2,3,90211,1,0,20.2,8.1,49,110211,0,,Not Churned
10212,Medium,Professional Services,UK,2025-02-08,50212,Business,Monthly,1016.05,11.3,2025-02-08,2025-03-10,70212,40,24,48,52.9,-33.8,0,100.0,4,90212,0,0,21.1,9.2,79,110212,1,2027-08-27,High Price
10213,Medium,Retail,Germany,2023-01-20,50213,Business,Monthly,935.02,3.3,2023-01-20,2023-02-19,70213,116,24,134,43.2,13.0,21,75.3,0,90213,1,1,41.6,7.2,20,110213,1,2023-08-23,Contract Expired
10214,Small,Professional Services,India,2024-02-04,50214,Business,Monthly,924.79,7.1,2024-02-04,2024-03-05,70214,49,13,52,74.9,-23.2,10,46.7,2,90214,2,0,29.8,8.1,62,110214,0,,Not Churned
10215,Large,Technology,UK,2021-10-31,50215,Professional,Monthly,359.09,0.0,2021-10-31,2021-11-30,70215,136,31,102,80.5,2.7,50,99.4,6,90215,1,0,56.3,8.7,51,110215,0,,Not Churned
10216,Small,Finance,UK,2025-01-10,50216,Business,Annual,851.91,11.1,2025-01-10,2026-01-05,70216,35,9,37,35.8,-9.3,0,29.1,3,90216,4,0,32.5,6.7,37,110216,0,,Not Churned
10217,Small,Finance,Germany,2023-11-28,50217,Business,Annual,959.3,8.2,2023-11-28,2024-11-22,70217,57,23,66,75.2,-2.3,33,65.0,1,90217,2,0,2.0,8.2,61,110217,0,,Not Churned
10218,Large,Healthcare,India,2023-05-05,50218,Professional,Monthly,398.76,3.5,2023-05-05,2023-06-04,70218,98,36,86,94.9,7.3,2,78.6,1,90218,1,0,41.6,8.1,67,110218,0,,Not Churned
10219,Medium,Technology,India,2023-12-06,50219,Professional,Monthly,304.98,24.7,2023-12-06,2024-01-05,70219,110,20,78,58.1,-12.6,28,100.0,3,90219,0,0,11.0,10.0,100,110219,0,,Not Churned
10220,Large,Manufacturing,USA,2025-10-12,50220,Professional,Quarterly,402.78,8.2,2025-10-12,2026-01-10,70220,128,27,142,73.1,13.9,36,100.0,2,90220,1,0,15.1,7.3,24,110220,0,,Not Churned
10221,Medium,Technology,Germany,2025-06-17,50221,Starter,Monthly,133.99,13.1,2025-06-17,2025-07-17,70221,58,12,58,56.3,-26.6,7,70.0,2,90221,0,0,25.1,7.9,48,110221,0,,Not Churned
10222,Medium,Education,Singapore,2024-06-08,50222,Enterprise,Annual,2244.38,7.6,2024-06-08,2025-06-03,70222,38,15,48,68.1,6.9,7,53.6,2,90222,2,0,41.6,8.3,57,110222,0,,Not Churned
10223,Small,Finance,Singapore,2023-03-29,50223,Professional,Annual,355.85,2.0,2023-03-29,2024-03-23,70223,46,10,37,83.2,15.2,18,86.6,1,90223,4,2,29.2,4.1,-23,110223,0,,Not Churned
10224,Medium,Manufacturing,Singapore,2025-10-04,50224,Professional,Monthly,399.76,11.3,2025-10-04,2025-11-03,70224,37,13,42,62.4,18.7,48,62.8,1,90224,1,0,49.3,9.2,65,110224,0,,Not Churned
10225,Small,Professional Services,India,2023-08-31,50225,Business,Monthly,958.58,6.4,2023-08-31,2023-09-30,70225,25,9,35,59.4,-1.0,37,96.6,4,90225,0,0,18.9,8.9,77,110225,0,,Not Churned
10226,Small,Professional Services,India,2021-02-07,50226,Starter,Annual,107.83,14.9,2021-02-07,2022-02-02,70226,17,6,24,61.4,22.4,17,82.4,3,90226,3,1,10.5,4.6,-23,110226,0,,Not Churned
10227,Enterprise,Finance,India,2024-03-24,50227,Starter,Quarterly,125.07,7.9,2024-03-24,2024-06-22,70227,60,31,84,65.2,-0.1,8,67.0,2,90227,1,0,29.5,7.4,33,110227,0,,Not Churned
10228,Medium,Technology,USA,2021-04-15,50228,Starter,Monthly,142.71,8.2,2021-04-15,2021-05-15,70228,13,7,17,72.5,19.3,25,82.9,3,90228,4,1,22.2,6.2,22,110228,0,,Not Churned
10229,Large,Manufacturing,Germany,2021-09-12,50229,Professional,Monthly,387.59,17.2,2021-09-12,2021-10-12,70229,115,27,167,76.0,-22.3,5,66.2,2,90229,3,0,30.3,6.2,14,110229,1,2022-11-09,Business Closure
10230,Medium,Healthcare,Germany,2026-06-05,50230,Starter,Monthly,142.87,11.0,2026-06-05,2026-07-05,70230,35,10,52,46.8,-2.8,17,55.5,3,90230,1,0,49.5,7.6,39,110230,1,2030-03-21,Competitor
10231,Large,Professional Services,India,2022-08-14,50231,Business,Monthly,953.36,11.2,2022-08-14,2022-09-13,70231,47,10,44,59.3,-5.7,18,42.3,2,90231,0,0,14.2,9.9,100,110231,1,2025-05-31,Business Closure
10232,Medium,Technology,UK,2022-06-09,50232,Professional,Monthly,361.77,11.7,2022-06-09,2022-07-09,70232,46,10,50,60.4,-7.0,38,91.0,4,90232,2,0,12.4,8.7,58,110232,0,,Not Churned
10233,Medium,Healthcare,Singapore,2022-01-05,50233,Professional,Quarterly,371.6,16.4,2022-01-05,2022-04-05,70233,109,38,138,59.4,-24.0,24,86.3,1,90233,4,0,47.7,6.4,31,110233,0,,Not Churned
10234,Medium,Media,USA,2021-04-12,50234,Starter,Quarterly,131.8,27.4,2021-04-12,2021-07-11,70234,33,16,37,43.0,-13.5,5,63.6,3,90234,4,0,46.0,7.9,60,110234,0,,Not Churned
10235,Small,Manufacturing,India,2022-10-26,50235,Starter,Annual,132.61,6.8,2022-10-26,2023-10-21,70235,21,8,30,62.1,-27.1,0,87.9,1,90235,2,0,9.2,7.7,45,110235,0,,Not Churned
10236,Large,Finance,USA,2022-11-21,50236,Business,Monthly,944.9,9.1,2022-11-21,2022-12-21,70236,125,34,185,71.9,3.5,0,94.6,0,90236,3,1,2.0,6.5,37,110236,0,,Not Churned
10237,Small,Media,USA,2026-04-11,50237,Starter,Monthly,141.07,5.1,2026-04-11,2026-05-11,70237,85,18,93,76.4,59.1,22,56.7,1,90237,3,2,13.8,6.3,25,110237,0,,Not Churned
10238,Small,Education,UK,2025-03-16,50238,Business,Quarterly,814.48,8.0,2025-03-16,2025-06-14,70238,82,25,79,48.5,-26.4,33,85.7,2,90238,4,1,2.0,7.5,42,110238,0,,Not Churned
10239,Medium,Media,USA,2026-07-22,50239,Starter,Monthly,136.84,12.5,2026-07-22,2026-08-21,70239,31,8,32,69.6,19.4,26,56.7,2,90239,1,0,5.4,8.3,55,110239,1,2029-10-01,Poor User Experience
10240,Small,Retail,India,2023-07-20,50240,Professional,Annual,367.29,13.5,2023-07-20,2024-07-14,70240,52,14,65,85.5,-23.4,3,96.6,3,90240,2,0,32.9,5.6,5,110240,0,,Not Churned
10241,Enterprise,Finance,Singapore,2026-01-31,50241,Professional,Quarterly,405.95,17.9,2026-01-31,2026-05-01,70241,47,20,60,39.9,16.2,10,99.8,4,90241,1,1,25.0,8.0,50,110241,0,,Not Churned
10242,Enterprise,Healthcare,UK,2026-06-13,50242,Professional,Monthly,374.81,7.4,2026-06-13,2026-07-13,70242,101,31,101,27.4,4.3,10,67.6,0,90242,2,0,17.8,7.9,50,110242,0,,Not Churned
10243,Enterprise,Technology,USA,2026-03-01,50243,Enterprise,Monthly,2590.06,12.7,2026-03-01,2026-03-31,70243,141,34,194,44.5,-0.2,2,37.2,2,90243,5,2,38.0,5.2,4,110243,1,2028-06-09,Poor Support
10244,Medium,Media,Singapore,2023-09-05,50244,Professional,Annual,349.44,3.6,2023-09-05,2024-08-30,70244,20,12,16,71.4,-12.0,13,80.7,6,90244,6,3,15.7,3.9,-14,110244,0,,Not Churned
10245,Small,Professional Services,India,2026-06-18,50245,Business,Monthly,752.04,4.4,2026-06-18,2026-07-18,70245,62,16,45,56.0,29.3,18,86.6,2,90245,3,0,41.8,6.5,36,110245,0,,Not Churned
